subplot_id,year,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,vai.mean,vai.sd,vai.median,vai.column.max,vai.max.ht.mean,vai.max.ht.sd,vai.max.ht.median,vai.max,vai.mean.peak,vai.peak.sd,vai.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl,fhd,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,
C03E,2018,10.33840884,4.74601518,9.745645443,22.52466009,11.35095771,40,26.405,16.6435,19.0255,6.650333214,2.171888864,7.793341653,8,9.725,5.978540685,10,7.617473391,2.901572068,1.414984906,2.785710598,0,0,0.712962963,546.7011183,16.9850095,16.06893184,6.087867594,8.228962559,5.629009465,7.384,6.638597865,93.36140213,26.405,510.775,4.9,0.939248684,21.30820399,2.969963998,1.630134683,82.75721028,87,21.60684933,137,5,-0.595045897,2.874131214,2.011,2.913,7.383,11.8325,16.7956,
C03W,2018,11.80171307,6.733628173,9.836312896,45.34174837,13.54579773,40,28.409,17.6976,19.123,6.345365865,2.452262881,8,8,11.75,8.120092206,9.5,7.336303151,2.853098557,1.757057245,2.336719694,0,0,0.717241379,575.9708537,16.35918994,17.55983367,8.354973534,8.741936685,6.868437202,6.196,8.557797436,91.44220256,28.409,503.175,6.775,0.950673788,24.08956561,3.040212087,1.265223424,81.48934783,83,18.90980809,130,9,-0.513421955,3.133315697,2.024,3.581,6.196,11.986,21.8582,
C03W,2018,14.15399244,5.908757172,14.41757948,34.91341132,15.3093461,40,28.103,21.15945,25.436,5.619045527,2.641676103,6.891869769,8,12.9,7.735366665,12,6.008774578,2.307931794,1.49223818,2.230263102,0,0,0.697413793,1477.135019,29.68851849,24.40751706,7.375002668,10.99380125,7.622550577,8.974,12.81661103,87.18338897,28.103,509.425,5.725,0.921154429,22.58496792,3.108713966,1.973844786,81.12685097,84,19.40890191,136,2,-0.538353254,3.133681563,2.1675,5.33125,8.972,13.96475,24.0865,
C04E,2018,8.262860367,4.006140084,7.702756863,16.04915837,9.160938318,40,22.037,14.466075,16.2955,6.307742057,2.559274324,8,8,7.475,5.670379628,6,5.483492803,2.57971896,1.378221118,2.646408398,0,0,0.681521739,535.747618,16.0283854,16.6984574,5.947883159,5.241051747,4.214787452,3.761,10.30066309,89.69933691,22.037,550.575,6.55,0.873159345,16.47457302,2.859860889,1.661832407,77.66050633,77,19.30132446,134,3,-0.23433799,2.878366689,1.722,2.4355,3.761,6.5065,11.8542,
C04E,2018,9.067858301,4.130454065,8.966421479,17.06065078,9.942846106,40,21.406,14.98385,16.2555,7.563118096,0.926054796,8,8,9,6.271629241,8.5,7.236716946,3.353407331,1.285078903,3.226650033,0,0,0.676136364,589.0187192,18.60183708,15.5881486,5.022377793,5.502385479,4.631959972,3.081,0.796481798,99.2035182,21.406,511.75,5.1,0.887018858,16.51250254,2.658642734,1.540904468,78.23416412,76,23.93469349,147,5,0.060630366,2.395279234,1.811,2.339,3.08,8.35,14.14,
C04W,2018,8.479379192,4.133410956,8.744345918,17.08508613,9.410517013,40,24.067,12.749925,12.888,7.504914233,1.342877752,8,8,7.5,4.607685887,6,7.737399062,3.755912507,1.413612411,3.629496022,0,0,0.746,268.7083747,11.61063104,11.57158682,6.156236035,5.193496803,3.892046133,3.773,1.713556243,98.28644376,24.067,509.3,5.725,0.85342207,14.9619666,2.697842926,1.495038617,78.18378459,78,17.30457777,129,7,-0.283026044,3.313492057,2.024,2.757,3.772,6.325,9.4518,
C04W,2018,10.09977048,4.2186101,9.779013256,17.79667118,10.92506833,40,24.638,16.11805,17.969,7.056929059,1.827604334,8,8,9.9,5.754819608,10,8,3.086435732,1.612361014,2.868073364,0,0,0.695192308,517.9208459,16.66769529,15.49544383,5.423982286,6.291996666,4.778186373,4.848,4.716981132,95.28301887,24.638,519.525,5.95,0.912959156,19.2618363,2.880353719,1.700598885,81.68382502,83,20.59906057,141,6,-0.40980592,2.807857118,1.864,2.549,4.845,8.948,12.558,
C02E,2018,10.26936738,4.811429444,11.030867,23.1498533,11.31507903,40,20.55,14.22335,15.1115,6.180335792,2.660700743,7.699581234,8,9.675,5.963080859,11,6.602655683,3.021666714,1.672310209,3.142691502,1,0.025,0.725,174.063227,9.697444221,8.94554652,5.078620303,7.885986332,4.79202077,6.427,12.61261261,87.38738739,20.55,494.075,4.25,0.943470793,17.46094216,2.799395635,1.80515967,86.10888451,89,19.35514907,141,9,-0.548251148,3.090940087,2.205,3.691,6.426,11.305,14.36,
C02E,2018,8.294651371,3.500175284,8.528080842,12.25122702,8.985888254,40,18.346,11.413425,12.424,6.136259254,2.80262809,8,8,8.125,4.152154214,8,8,3.15921758,1.835529539,3.149773335,0,0,0.725,190.0837838,9.507026727,9.985000083,4.977864911,5.297468478,3.976886334,3.381,14.0914037,85.9085963,18.346,505.575,4.725,0.897974431,13.65457956,2.577288219,1.273974868,76.84322644,78,18.57670819,138,4,-0.365871283,3.059847978,1.718,2.395,3.381,7.76,11.0734,
C02W,2018,10.29801297,4.856517717,10.84893675,23.58576434,11.35980596,40,22.089,14.5408,15.694,6.282125995,2.675308678,8,8,10.275,5.965660279,10,7.716263404,2.964755827,1.734856573,2.819747824,1,0.025,0.686956522,194.6431646,10.33072861,9.376524468,5.210278772,7.482724264,4.507087705,6.448,14.21488376,85.78511624,22.089,534.6,4.925,0.93447129,18.29378033,2.902195824,1.537678317,81.37562704,84,18.31683295,135,6,-0.777078867,3.722472973,1.9978,4.048,6.447,10.391,14.0602,
C02W,2018,9.937772966,4.37082899,10.81421395,19.10414606,10.83447617,40,23.147,13.7735,14.208,7.086737396,1.536565249,8,8,9.575,5.07324556,11,5.643811703,3.219892053,1.251065133,3.266832788,0,0,0.720833333,137.7700607,8.477088996,8.118437217,6.015881375,7.408340438,4.640695367,5.804,2.35076598,97.64923402,23.147,473.375,4.375,0.934343294,18.47325103,2.81620989,1.789072871,81.3610495,82,16.73165559,128,6,-0.4987079,3.450687158,2.667,3.332,5.803,10.98975,13.4523,
A01E,2019,13.02149286,7.152339298,13.76768698,51.15595743,14.81338364,40,31.828,21.7974,26.175,5.239533332,2.928395066,6.422999473,8,11.75,8.457283312,12,6.871569594,2.324040293,1.820377604,2.009025994,1,0.025,0.73030303,2274.22353,30.78759177,36.41905714,9.312153781,10.33884821,8.2334615,7.9395,23.29883066,76.70116934,31.828,2755.95,8.15,0.944544352,26.23933747,3.11225901,1.685389686,68.85501898,70,19.90894635,127,6,-0.402510346,2.811685703,1.865,2.663,7.939,16.276,21.674,
A01E,2019,8.934222706,6.246799841,6.859400854,39.02250825,10.85666988,40,32.427,20.15805,24.587,5.237921843,2.717242143,5.741821308,8,7.2,7.579324102,4,8,2.874920029,1.997946741,2.353020698,0,0,0.78030303,2757.158043,36.57447415,37.67579971,10.73082966,5.981105386,6.777180802,3.088,15.12397631,84.87602369,32.427,2866.6,11.175,0.920086093,23.14254265,2.81582399,1.337997302,65.54789087,65,17.05135435,851,5,0.882054402,49.78865925,1.64,2.161,3.088,6.122,15.151,
A01W,2019,10.16604271,5.981069081,7.741949705,35.77318735,11.75700991,40,27.781,17.1396,19.0405,7.230813183,1.50685804,8,8,10.5,8.605305459,7,7.803253033,3.531541609,1.342996187,3.280214005,0,0,0.731034483,1525.268279,27.96285988,27.26438604,8.942382777,5.961417515,5.678257046,3.608,5.582230659,94.41776934,27.781,2686.775,8.375,0.902733645,21.40369393,2.979995814,1.363909865,67.20124379,66,18.00484671,665,5,0.205781073,15.18562605,1.768,2.618,3.608,5.962,13.745,
A01W,2019,10.75003213,6.015239072,8.11664706,36.18310109,12.28176349,40,29.078,17.2882,18.3725,6.669716154,2.165196862,8,8,10.825,7.31309854,9.5,6.14841923,3.116460561,1.403871076,3.286585547,0,0,0.7325,921.0710685,20.64583598,22.2445617,8.260714724,7.146688953,5.602344118,4.433,5.767063416,94.23293658,29.078,2728.55,7.725,0.929851524,23.05683598,3.126049001,1.492353574,72.40279844,72,19.22565538,135,6,-0.259555547,3.062314836,1.812,2.536,4.433,12.061,14.7989,
A02E,2019,6.92482395,4.791686116,5.561336859,22.96025583,8.375446299,30,30.9,16.8478,17.6785,4.246966934,2.618117149,3.754480621,8,5,6.903272587,2,7.071621882,2.426517361,1.784428093,2.135755233,1,0.033333333,0.778125,3572.402681,40.54587958,43.91394232,10.21265156,5.009061769,6.575352758,2.211,22.2411814,77.7588186,30.9,3223.433333,10.16666667,0.781478369,17.48323699,2.330852669,1.189898646,64.07382925,64,16.71987643,829,6,2.111691032,96.13790508,1.413,1.66,2.211,3.578,15.885,
A02E,2019,7.674908585,4.84753714,6.450184664,23.49861632,9.045185057,40,28.877,11.81625,12.1905,7.243945144,1.797462216,8,8,7.875,6.72990837,5,8,4.045969128,1.953905894,3.80853868,0,0,0.81,825.7007192,14.38085455,24.87753488,8.021180423,4.626016394,3.803416182,3.009,3.511930562,96.48806944,28.877,2249.6,7.95,0.89145152,17.4442953,2.707939014,1.297993629,67.89677256,67,16.36690455,126,7,-0.013693493,3.509965103,1.785,2.215,3.009,5.717,9.636,
A02W,2019,6.933626481,3.959134487,6.213179889,15.67474589,7.935123488,20,32.9,15.07855,14.375,6.546835319,2.227827168,7.953233917,8,5.6,4.967261238,3,7.99834821,4.132190094,2.046136261,3.709094613,0,0,0.813235294,1239.146191,19.36733006,29.39477363,9.30189651,4.688593618,5.340321381,2.511,16.20719591,83.79280409,32.9,2591.9,5.95,0.803660461,15.828263,2.267585835,1.229127921,64.39413336,64,20.91428722,138,6,0.373761299,3.795873765,1.512,1.812,2.511,4.109,12.3236,
A02W,2019,8.847312848,5.902043406,7.50782018,34.83411637,10.55307326,20,32.873,21.133,22.243,4.234916724,2.913343614,3.622423128,8,8.5,8.34455385,7,4.867040348,2.267134255,1.659766959,1.884945733,0,0,0.727941176,2031.151764,29.54743922,34.03087715,10.43164397,6.961835046,7.255397459,3.688,26.15886685,73.84113315,32.873,2926.5,6.6,0.942953424,27.71255061,2.691856853,1.410487566,64.89621899,64,18.20935595,124,6,-0.246189233,3.12134743,1.36,1.513,3.688,11.65675,16.6371,
A02W,2019,14.27895092,5.549458406,12.48816443,30.7964886,15.2690898,20,32.948,23.011,23.7615,6.718630181,1.815641012,8,8,14.5,9.811379001,12.5,7.558834373,2.625830988,1.555710035,2.29846375,0,0,0.633823529,2430.741409,38.18995502,31.18122423,8.230322006,8.825556213,6.318058338,8.306,5.614404821,94.38559518,32.948,2704.8,7.65,0.908856417,27.56825256,3.141436028,1.223415769,73.4762026,76,19.32850155,129,5,-0.628660587,3.314182313,1.6878,3.217,8.305,11.8675,17.0298,
A02W,2019,12.0124921,8.448528072,10.0916338,71.37762658,14.56395247,20,31.504,17.4886,15.317,5.331313664,3.01190913,7.505035886,8,10.9,9.840303804,7,8,2.750902883,1.913996518,2.93962828,0,0,0.798484848,3485.395242,33.02829252,48.93390578,10.52000142,7.810509116,7.819184532,4.548,16.92792733,83.07207267,31.504,2268,5.05,0.869557345,19.12324324,2.765483605,1.335436339,67.48541473,68,19.73124675,130,5,-0.454841032,3.08751328,1.715,1.886,4.548,9.884,24.167,
A03E,2019,10.87106996,5.634511942,10.22890996,31.74772482,12.20121426,30,25.874,16.64513333,17.9995,5.724630241,2.884586879,7.927194803,8,9.933333333,7.182033778,9,8,2.748770294,1.858439168,2.868405619,0,0,0.686419753,627.0334544,17.53773105,17.87348438,7.771622929,8.418426892,6.057589036,6.774,22.57602259,77.42397741,25.874,3163.666667,7.133333333,0.952396455,22.91051136,3.047481836,1.417265599,72.83951659,75,18.58584369,133,5,-0.514378041,3.293877665,1.992,2.668,6.774,12.71,17.015,
A03E,2019,10.96042765,6.101624417,11.31730725,37.22982053,12.5071999,40,29.665,17.3558,21.028,6.27157463,2.773975413,8,8,10.85,8.263450574,8.5,8,2.96976279,1.785378662,2.798525572,0,0,0.762903226,1713.653578,28.98166933,29.55869451,8.96592411,6.149267672,5.845573681,3.0215,12.87782868,87.12217132,29.665,2172.075,10.2,0.890047535,20.07338597,2.885507796,1.262355976,66.75339704,66,18.33202081,530.622,5,0.117710183,8.737437857,1.755,2.096,3.021,10.541,16.2336,
A03W,2019,10.96195696,5.304214519,9.827265355,28.13469166,12.13924912,30,24.695,15.1757,15.85,6.266045716,2.66743858,8,8,11.16666667,7.325361393,10,6.203495482,2.743164564,1.520626864,2.712670168,0,0,0.724358974,680.4559183,17.36737276,19.46356292,6.400004473,7.234123917,5.144105401,6.0865,8.66926148,91.33073852,24.695,2663.566667,5.2,0.919773808,19.03046521,2.802114186,1.207807451,71.31279634,73,36.73055962,7265,6,138.2956381,25015.35418,1.7929,3.392,6.086,10.221,13.821,
A03W,2019,11.64330826,5.662738398,10.91023439,32.06660616,12.91632952,40,28.558,19.714375,20.827,6.309915977,2.27267122,7.88323558,8,10.95,7.023586636,12,6.322699305,2.939659508,1.445887387,2.830462141,0,0,0.686666667,1231.656311,25.17567305,24.45080362,6.797714849,8.962004967,7.184559057,6.336,8.962835398,91.0371646,28.558,2250.25,4.1,0.938642418,24.44260028,3.057494176,1.825128153,71.34392277,72,19.47385773,129,6,-0.296688498,3.049964904,1.816,3.065,6.335,13.015,21.548,
A04E,2019,12.64056274,7.055153479,10.22163792,49.77519061,14.41873239,30,35.198,27.96166667,32.0015,5.078158536,2.812945854,6.470106837,8,9.9,10.10752536,5.5,4.165035627,2.02766342,1.057388931,2.092205081,0,0,0.698148148,4401.662762,51.99361258,41.21076332,9.04042723,9.117455276,8.598020515,6.252,17.46864149,82.53135851,35.198,3292.7,7.1,0.937772992,29.00545852,3.130341054,1.163550194,71.37893007,70,22.70187747,148,5,0.078762837,3.026378399,1.568,2.112,6.251,13.621,23.568,
A04E,2019,9.205584801,6.039202938,8.048445955,36.47197212,10.9682708,40,34.501,13.7664,13.531,5.821193822,3.158251987,8,8,9.5,7.854445091,8,8,3.102334604,2.138368171,2.955963728,1,0.025,0.820138889,769.1811556,18.31551309,20.82602065,8.869376779,5.634452702,5.261254562,3.388,22.26538968,77.73461032,34.501,2033.55,9.25,0.852572783,17.50091312,2.748951311,1.361977472,67.21140329,66,17.83820072,133,6,0.024358689,3.357521483,1.916,2.344,3.388,7.427,12.615,
A04W,2019,16.8127833,6.253326862,18.3146806,39.10409685,17.91078381,40,32.16,22.7463,24.5365,6.94390637,1.925683278,8,8,18.075,7.680770194,19.5,8,2.886579149,1.521971459,2.556223802,0,0,0.687121212,637.6470379,19.88937379,15.55827266,7.020023304,13.11794331,7.00331404,13.321,8.112443019,91.88755698,34.698,2073.175,7.175,0.885689225,23.61470303,3.214344686,1.535085379,78.90774985,83,17.82638025,127,5,-0.882138393,3.871607773,3.116,7.03,13.3205,18.70325,21.322,
A04W,2019,18.40408845,4.548336688,19.48779575,20.68736663,18.94414565,40,28.652,22.63305,24.3525,6.806820982,1.903863089,8,8,19,5.542377533,19.5,5.952969014,2.914355623,1.301402875,2.64973791,0,0,0.703333333,454.6758415,15.3708297,14.77881713,5.35847116,13.83658693,6.321012303,13.677,8.420855682,91.57914432,28.652,2004.375,4.475,0.914471208,22.0180681,3.076895465,1.666768145,83.59096535,85,16.1217034,130,6,-0.823550167,4.502856839,5.794,8.442,13.677,18.60025,23.06,
B01E,2019,11.98787723,5.265078811,11.53556846,27.72105488,13.06664567,40,29.108,19.471775,17.8995,6.716631171,2.069096716,8,8,12.525,7.544695878,13,6.101798997,3.064695568,1.427227713,2.956061809,0,0,0.7325,1797.335794,30.23150152,29.72191296,7.814571814,7.949581078,6.866223376,5.465,7.060625825,92.93937418,29.108,1648.35,6.975,0.927841287,22.9336746,3.144837899,1.562236791,72.758582,71,24.28667524,820.836,5,0.594442657,17.44298256,1.758,2.191,5.465,12.798,15.7446,
B01E,2019,12.14230805,5.246131771,12.84075462,27.52189856,13.20111722,40,29.6,18.627125,17.6555,6.014622098,2.789898249,8,8,11.675,6.851492445,13.5,7.043748016,2.815188654,1.723599078,2.943149017,0,0,0.720967742,537.3531944,17.29006293,15.44043129,5.656924231,8.646530139,5.658158217,8.9895,13.32877458,86.67122542,29.6,1791.55,5.55,0.851637014,19.27793881,2.982909344,1.544686347,76.3278535,77,21.25069271,143,5,-0.315808153,2.712990619,1.768,2.8115,8.989,13.7975,15.739,
B01W,2019,6.986543683,4.747637052,5.351134496,22.54005758,8.41358121,40,29.352,14.653,15.0775,6.35924812,2.50302111,7.972195441,8,6.075,6.309892518,3,7.801467289,3.41025033,1.88051345,3.171415396,0,0,0.765833333,1007.369588,19.34889673,25.15928821,9.167167233,4.111702278,4.649735493,2.485,12.43367228,87.56632772,29.352,2365.275,9.9,0.788591149,16.71132275,2.654808398,1.316260097,64.28011975,63,16.61930919,133,1,0.27584631,3.965761232,1.485,1.81,2.485,3.77,9.453,
B01W,2019,7.64921433,4.064432368,7.101019948,16.51961047,8.638119013,40,29.704,11.9092,10.5705,7.270233478,1.843104306,8,8,7.175,5.99096542,5,6.906653591,3.564207975,1.50958038,3.331082925,0,0,0.803225806,1075.783634,18.42727476,27.13335916,7.314764753,4.025162015,3.446891471,2.766,4.401581535,95.59841847,29.704,2339.625,7,0.772776691,13.74965358,2.603821918,1.147293271,70.10695522,68,17.3498959,140,7,0.168158175,3.484154012,1.743,2.314,2.766,4.171,9.2525,
B02E,2019,12.59063409,4.457991956,12.37946533,19.87369228,13.33795024,40,26.206,16.663675,14.968,7.610724727,1.135824837,8,8,13.975,6.529960537,13,6.733926922,3.624294017,1.441834805,3.559304438,0,0,0.714814815,1009.884456,22.16829836,22.76951919,6.304562155,7.649416228,4.955940108,6.614,1.198324243,98.80167576,27.089,1581.5,4.7,0.93166049,21.04347826,3.076232666,0.904605567,72.86553734,75,271.5847808,67271,6,242.8873016,59992.85795,1.862,3.8,6.614,10.714,14.01,
B02E,2019,9.702294873,5.351105709,9.104111948,28.63433231,11.04775994,40,27.758,15.425,15.9005,6.284166134,2.545447563,8,8,10.15,6.848357467,10,6.445647532,3.502761876,1.616085785,3.524826926,0,0,0.768965517,1112.702068,18.54318462,27.72818732,7.891411479,6.559585471,5.648483178,3.828,10.12520131,89.87479869,27.758,1925.025,6.45,0.919466641,20.66283084,2.896537604,1.56983446,69.48066499,69,18.59493238,627.614,5,0.280576238,14.4681368,1.71,2.267,3.828,9.852,15.246,
B02W,2019,11.02408723,4.591454578,10.92016416,21.08145514,11.91993783,40,30.508,19.342075,20.6445,5.69234607,2.795496844,6.984385526,8,10.35,7.488623851,10,6.853178786,2.544211878,1.607573945,2.459835286,0,0,0.73515625,2544.144461,32.51049288,38.56439178,8.64836622,7.896647709,5.617056875,6.458,13.08848263,86.91151737,30.508,1828.45,7.6,0.940059385,25.03180135,3.070162171,1.665910755,69.31165725,72,17.92778075,1066,5,2.260553637,153.3475649,2.421,3.91,6.458,9.775,15.4975,
B02W,2019,11.36605293,5.503598604,10.4784692,30.28959759,12.59839342,40,29.911,17.166175,16.4075,6.982008807,1.829636603,8,8,10.425,6.134758056,9.5,6.092949999,3.019082302,1.31570357,2.843872314,0,0,0.701612903,530.0590073,16.52004881,16.03580352,8.176701143,7.691050691,5.179990236,6.626,3.491905294,96.50809471,29.911,2057.025,5.65,0.915026206,23.15629229,3.077478038,1.508327574,76.07211296,77,21.03445022,142,1,-0.185858144,3.122749521,2.216,3.145,6.625,10.893,14.902,
B03E,2019,7.026842773,5.510444363,4.796369205,30.36499707,8.887203807,40,26.412,11.2999,6.6405,6.32154792,2.686316899,8,8,7.275,7.260668543,4.5,7.520868435,3.30107951,1.709132602,3.394099408,0,0,0.767592593,523.5457626,12.91719606,18.88628625,8.130899912,4.325194024,4.302440639,2.961,10.78813243,89.21186757,28.601,2413.425,6.625,0.674929226,12.443413,2.557047127,1.330784701,70.58505289,70,16.50637469,139,5,-0.058882921,3.828725783,1.767,2.161,2.961,4.401,6.991,
B03E,2019,8.108648242,4.530294757,6.610726642,20.52357058,9.260705029,40,26.032,14.317575,16.164,6.013385707,2.723270867,7.870479786,8,7.675,6.564814915,4,5.994938685,2.907903979,1.520386747,2.923232505,0,0,0.744444444,521.7969481,15.90555693,16.3954325,6.947235166,5.282899162,4.230158147,3.549,11.52398607,88.47601393,26.032,1780.325,6.925,0.874535255,17.4956362,2.872832299,1.38204691,67.48290422,68,18.14477877,124,5,-0.309612242,3.232726633,1.712,2.082,3.549,6.886,11.538,
B03W,2019,9.214272265,4.29637724,9.111115724,18.45885739,10.13638868,30,30.2,19.34796667,19.288,5.912003703,2.601993306,7.461331815,8,8.466666667,6.29029539,6.5,6.962792801,2.906945153,1.810344852,2.653960244,0,0,0.737634409,2033.747083,36.475327,26.51975873,8.539728888,6.047526525,6.025312543,3.243,10.83542208,89.16457792,30.2,2899.266667,8.766666667,0.867580974,21.72846715,2.690638982,1.337657218,66.15906277,65,18.94848835,139,5,-0.032231602,3.136104781,1.633,1.909,3.243,7.711,14.12,
B03W,2019,11.47606134,5.370116107,11.33887464,28.838147,12.63237346,30,30.926,21.77123333,25.535,6.773262375,2.217205295,8,8,11.26666667,8.529596883,12,7.214285006,2.890938516,1.438005599,2.866093078,0,0,0.715625,3031.293045,42.13658209,35.43728961,8.061651126,5.629453209,5.452860063,3.192,10.23150702,89.76849298,30.926,2478.1,6.8,0.891284908,23.37064911,2.925853659,1.513933106,72.52587331,71,20.91211951,165,5,-0.001931462,3.172074199,1.71,2.139,3.192,7.074,14.358,
B04E,2019,8.548774187,4.431403685,7.439920791,19.63733862,9.577944027,20,29.051,17.4639,17.9375,5.88691219,2.377938146,6.501843103,8,7.8,5.854373084,6,4.367490215,2.320996665,0.992972509,2.206003245,0,0,0.681666667,739.5323906,17.64859895,20.68959511,8.390088638,6.155775863,4.472653144,4.303,9.565756419,90.43424358,29.051,3065.25,7.9,0.84106823,19.35331565,2.722835007,1.467382371,70.55798683,69,34.16019363,6856,5,141.6012122,28089.69469,2.018,2.756,4.303,8.894,12.876,
B04W,2019,8.6219704,4.092685878,7.626743684,16.7500777,9.522063817,40,27.725,16.425,18.651,7.299175395,1.137750465,8,8,8.65,7.1308287,7,7.992989557,3.59836568,1.56721292,3.278353603,0,0,0.731034483,767.4633869,20.74630267,18.35903898,7.650894042,5.426110623,4.160519207,4.31,1.312770158,98.68722984,27.725,1874.025,5.825,0.869999063,18.78502509,2.830595138,1.613158138,66.83689763,67,16.11486677,121,6,-0.379775829,3.384237453,1.787,2.534,4.31,7.145,10.6624,
B04W,2019,9.905689874,3.748341463,8.973626462,14.05006372,10.57456874,40,26.944,17.32605,18.2305,6.732203018,2.001559473,7.910353348,8,9.95,5.77328063,10,5.360606579,2.835645362,1.072121293,2.895829091,0,0,0.673214286,669.7803167,18.19686685,18.40256378,5.694018701,6.780904869,4.758673721,5.302,6.941908658,93.05809134,28.009,1876.05,4.65,0.881890104,20.33333333,2.874790997,1.663737552,70.32427749,72,17.29784921,783,5,0.472965675,44.57171655,2.51,3.014,5.302,9.647,12.345,
D04E,2018,7.009691815,2.857264002,6.899802012,8.163957576,7.556165561,40,18.423,11.298975,11.9695,5.497367572,2.667735234,6.582926604,8,6.65,3.779499356,6.5,7.074463676,2.690143574,1.744376764,2.435190537,1,0.025,0.623684211,42.73173089,5.090529883,4.101004315,3.427872155,5.496591065,3.576709415,4.64,16.39902236,83.60097764,18.423,2761.875,3.825,0.834980483,13.16317992,2.388943073,1.791809912,51.61008305,53,11.67891695,87,6,-0.421407751,3.269804672,1.985,2.708,4.64,7.299,9.917,
D04E,2018,7.768492836,2.843198764,8.022923838,8.083779213,8.256137163,30,15.843,11.54426667,12.4145,3.973534784,2.870185321,4.307306993,8,7.166666667,3.312289898,7.5,4.048511224,1.800422549,1.272511458,1.720095603,1,0.033333333,0.639215686,55.71695373,4.275942652,6.1182733,3.78816845,6.671905366,3.194870009,6.645,32.38556296,67.61443704,15.843,4943.9,3.166666667,0.907891177,13.46698488,2.456734161,1.306926706,52.44106502,55,11.6246161,412,6,-0.347156777,12.78944743,2.362,4.048,6.645,8.539,10.958,
D04W,2018,5.263122428,2.91735992,4.719820115,8.510988903,5.99397589,30,13.812,8.4495,9.726,3.544077665,3.018036182,2.868120128,8,4.566666667,3.180580443,4,6.275833887,2.02739185,1.921959077,1.121546581,3,0.1,0.662222222,22.80561819,2.875465521,3.812783266,3.753809015,4.850349678,2.886695049,3.987,35.6634204,64.3365796,13.812,4737.2,3.6,0.895591805,10.90840415,1.964470229,1.509869603,46.59093494,46,10.9700865,91,6,-0.087814548,3.765305883,2.0883,2.556,3.987,6.244,9.739,
A04E,2019,11.29542131,4.123833279,10.28733117,17.00600091,12.00106982,30,28.356,19.6149,19.9525,7.382989182,1.33876424,8,8,11.53333333,6.484641448,11.5,7.243755063,3.33440226,1.40711966,3.304728796,0,0,0.642528736,852.7085263,22.73409094,18.32674645,6.487042987,7.346649631,4.734219799,5.686,3.368160141,96.63183986,28.356,2124.933333,5.933333333,0.89382182,22.36323699,2.982140995,1.359026207,73.10911582,76,18.10693447,126,5.989,-0.622404419,3.524519307,2.958,4.126,5.686,9.638,13.122,
D02E,2019,7.76248451,4.082035931,7.703596674,16.66301734,8.746576911,40,21.882,13.996975,14.151,5.047994865,2.808962068,5.702691314,8,7.45,5.063443644,7,6.887161275,2.555820656,1.653579161,2.501183126,2,0.05,0.67826087,118.1287002,7.590912736,7.778608104,5.271216249,6.385478617,3.59216148,5.873,21.68673416,78.31326584,21.882,2348.45,4.35,0.903026787,16.92081885,2.695632738,1.673247411,50.94404339,51,13.53262337,106,6,-0.207768502,2.929989271,2.56,3.542,5.873,8.256,11.155,
D02E,2019,11.92308574,4.374158511,11.80817063,19.13326268,12.68128167,40,22.005,18.711125,19.3265,5.197349697,2.552776347,6.118811444,8,11.2,6.357712861,8.5,6.288525133,2.091901436,1.364508342,1.907505274,0,0,0.580434783,506.1935872,17.14338846,14.57044334,2.821965783,9.471253761,5.542919603,8.133,14.94652078,85.05347922,22.005,2440.325,2.65,0.894872843,18.88894523,2.899576806,1.86155806,53.64152353,56,14.55609829,96,6,-0.469315257,2.935330411,2.5543,5.461,8.133,13.85425,18.244,
D02W,2019,8.406648412,3.879354251,8.334039349,15.04938941,9.238229927,40,20.532,15.161975,16.9925,4.281481138,2.366409596,4.06448991,8,7.05,4.337965966,6.5,5.826523268,2.238396057,1.738927592,1.71959075,0,0,0.606818182,159.7044908,9.803075522,7.975224204,4.483208835,7.022936899,4.625085388,6.092,18.89713282,81.10286718,20.532,2533.975,3.475,0.940288956,18.68227216,2.563363927,1.485426602,49.08077386,49,13.42982758,94,6,-0.122967126,2.821161476,2.055,2.904,6.092,9.914,14.004,
D02W,2019,9.833207016,4.735411904,8.77648297,22.4241259,10.88831865,40,22.004,18.4374,18.954,3.375619685,2.282610793,3.111831452,8,8.15,6.061860593,6.5,7.088702096,1.550023689,1.473576581,1.274842295,0,0,0.575,497.7186589,18.37376267,12.65399163,3.195251949,8.546214552,6.158140983,7.112,27.66596518,72.33403482,22.004,2613.625,2.825,0.89383487,18.96080863,2.764411481,1.480773977,45.99984006,46,16.711487,2577,4,45.92582058,6959.495635,1.828,2.686,7.112,14.4,17.922,
