"subplot","nested_subplot","species","basal_diameter_cm","height_budscar_cm","height_total_cm","date"
"B03E",2,"ACRU","0-1",7.5,"8.1","2019-08-05"
"B03E",2,"AMEL","0-1",17,"22.7","2019-08-05"
"B03E",2,"AMEL","0-1",15.6,"19.5","2019-08-05"
"B03E",2,"VBAC","0-1",9,"14.9","2019-08-05"
"B03E",2,"ACRU","0-1",19.1,"20.9","2019-08-05"
"B03E",2,"VBAC","0-1",12.3,"15.2","2019-08-05"
"B03E",2,"VBAC","0-1",10.7,"12.9","2019-08-05"
"B03E",4,"ACRU","0-1",5,"5.4","2019-08-05"
"B03E",4,"ACRU","0-1",11,"12.5","2019-08-05"
"B03E",4,"ACRU","0-1",8.9,"9.6","2019-08-05"
"B03E",4,"ACRU","0-1",0,"7.1","2019-08-05"
"B03E",4,"ACRU","0-1",5.7,"6.4","2019-08-05"
"B03E",4,"ACRU","0-1",0,"5.1","2019-08-05"
"B03E",4,"ACRU","0-1",5.2,"6.0","2019-08-05"
"B03E",4,"ACRU","0-1",5.3,"5.8","2019-08-05"
"B03E",4,"ACRU","0-1",0,"7.2","2019-08-05"
"B03E",4,"ACRU","0-1",0,"6.2","2019-08-05"
"B03E",4,"ACRU","0-1",0,"5.3","2019-08-05"
"B03E",4,"ACRU","0-1",8.5,"9.8","2019-08-05"
"B03E",4,"ACRU","0-1",8.2,"9.5","2019-08-05"
"B03E",4,"ACRU","0-1",7.2,"7.9","2019-08-05"
"B03E",4,"ACRU","0-1",5.5,"6.1","2019-08-05"
"B03E",4,"ACRU","0-1",7.2,"8.2","2019-08-05"
"B03E",4,"ACRU","0-1",0,"6.1","2019-08-05"
"B03E",4,"ACRU","0-1",0,"4.2","2019-08-05"
"B03E",4,"ACRU","0-1",3.8,"4.4","2019-08-05"
"B03E",4,"ACRU","0-1",6.3,"7.0","2019-08-05"
"B03E",4,"ACRU","0-1",0,"3.9","2019-08-05"
"B03E",4,"ACRU","0-1",0,"2.9","2019-08-05"
"B03E",4,"ACRU","0-1",4.4,"5.4","2019-08-05"
"B03E",4,"ACRU","0-1",0,"5.5","2019-08-05"
"B03E",4,"ACRU","0-1",0,"4.6","2019-08-05"
"B03E",4,"AMEL","0-1",14,"15.2","2019-08-05"
"B03E",4,"AMEL","0-1",15.3,"19.9","2019-08-05"
"B03E",4,"ACRU","0-1",0,"5.4","2019-08-05"
"B03E",4,"ACRU","0-1",5.1,"6.0","2019-08-05"
"B03E",4,"ACRU","0-1",0,"5.9","2019-08-05"
"B03E",4,"ACRU","0-1",9.7,"10.4","2019-08-05"
"B03E",4,"ACRU","0-1",0,"7.0","2019-08-05"
"B03E",4,"ACRU","0-1",5.4,"6.0","2019-08-05"
"B03E",4,"FAGR","0-1",32,"35.5","2019-08-05"
"B03E",4,"ACRU","0-1",6.4,"7.3","2019-08-05"
"B03E",4,"ACRU","0-1",5.5,"6.9","2019-08-05"
"B03E",4,"ACRU","0-1",4.5,"5.1","2019-08-05"
"B03E",4,"ACRU","0-1",6.5,"6.9","2019-08-05"
"B03E",4,"ACRU","0-1",3.9,"5.6","2019-08-05"
"B03E",4,"ACRU","0-1",5.5,"6.1","2019-08-05"
"B03E",6,"AMEL","0-1",15.6,"16.7","2019-08-05"
"B03E",6,"ACRU","0-1",4.6,"4.9","2019-08-05"
"B03E",6,"ACRU","0-1",16.3,"17.3","2019-08-05"
"B03E",6,"ACRU","0-1",3.9,"4.7","2019-08-05"
"B03E",6,"ACRU","0-1",2.3,"2.9","2019-08-05"
"B03E",6,"ACRU","0-1",4.4,"5.2","2019-08-05"
"B03E",6,"ACRU","0-1",10,"10.3","2019-08-05"
"B03E",6,"AMEL","0-1",38,"41.2","2019-08-05"
"B03E",6,"AMEL","0-1",50.3,"50.5","2019-08-05"
"B03E",6,"AMEL","0-1",21.5,"25.6","2019-08-05"
"B03E",6,"AMEL","0-1",30.6,"42.6","2019-08-05"
"B03E",6,"AMEL","0-1",15.2,"17.6","2019-08-05"
"B03E",6,"ACRU","0-1",12.1,"12.9","2019-08-05"
"B03E",6,"ACRU","0-1",6.9,"9.0","2019-08-05"
"B03E",6,"ACRU","0-1",0,"5.8","2019-08-05"
"B03E",6,"ACRU","0-1",6.1,"7.0","2019-08-05"
"B03E",8,"ACRU","0-1",26.1,"27.4","2019-08-05"
"B03E",8,"ACRU","0-1",26.9,"27.9","2019-08-05"
"B03E",8,"ACRU","0-1",6.9,"7.2","2019-08-05"
"B03E",8,"ACRU","0-1",15.7,"16.1","2019-08-05"
"B03E",8,"ACRU","0-1",0,"6.0","2019-08-05"
"B03E",8,"ACRU","0-1",5.9,"6.6","2019-08-05"
"B03E",8,"AMEL","0-1",6.2,"6.8","2019-08-05"
"B03E",8,"ACRU","0-1",28.6,"29.9","2019-08-05"
"B03E",8,"AMEL","0-1",11.3,"11.8","2019-08-05"
"B03E",8,"AMEL","0-1",13.7,"15.5","2019-08-05"
"B03E",8,"ACRU","0-1",7.8,"10.4","2019-08-05"
"B03E",8,"ACRU","0-1",5.8,"6.1","2019-08-05"
"B03E",8,"ACRU","0-1",0,"4.1","2019-08-05"
"B03E",8,"ACRU","0-1",18.1,"18.8","2019-08-05"
"B03E",8,"ACRU","0-1",0,"4.4","2019-08-05"
"B03E",8,"ACRU","0-1",6.1,"6.6","2019-08-05"
"B03E",8,"ACRU","0-1",5.2,"6.6","2019-08-05"
"B03E",8,"ACRU","0-1",0,"3.4","2019-08-05"
"B03E",8,"ACRU","0-1",5.7,"6.5","2019-08-05"
"B03E",8,"ACRU","0-1",14.1,"14.9","2019-08-05"
"B03E",8,"AMEL","0-1",12.7,"14.3","2019-08-05"
"B03E",8,"ACRU","0-1",34.1,"35.4","2019-08-05"
"B03E",8,"ACRU","0-1",5.5,"6.9","2019-08-05"
"B03E",8,"ACRU","0-1",5.4,"6.2","2019-08-05"
"B03E",8,"ACRU","0-1",9,"9.7","2019-08-05"
"B03E",8,"ACRU","0-1",0,"2.8","2019-08-05"
"B03E",8,"ACRU","0-1",0,"4.2","2019-08-05"
"B03E",8,"ACRU","0-1",0,"4.1","2019-08-05"
"B03E",8,"ACRU","0-1",0,"4.4","2019-08-05"
"B03E",8,"ACRU","0-1",14.9,"19.6","2019-08-05"
"B03E",8,"ACRU","0-1",0,"3.9","2019-08-05"
"B03E",8,"ACRU","0-1",4.7,"5.6","2019-08-05"
"B03E",8,"ACRU","0-1",5.6,"6.3","2019-08-05"
"B04W",2,"ACRU","0-1",5.2,"5.6","2019-08-05"
"B04W",2,"ACRU","0-1",3,"3.2","2019-08-05"
"B04W",2,"ACRU","0-1",3.5,"4.6","2019-08-05"
"B04W",2,"ACRU","0-1",41.5,"43.7","2019-08-05"
"B04W",2,"ACRU","0-1",5.5,"5.9","2019-08-05"
"B04W",2,"AMEL","0-1",8.5,"11.5","2019-08-05"
"B04W",2,"AMEL","0-1",38.2,"54.6","2019-08-05"
"B04W",2,"ACRU","0-1",14.6,"16.5","2019-08-05"
"B04W",2,"ACRU","0-1",48.6,"49.5","2019-08-05"
"B04W",2,"ACRU","0-1",19,"20.2","2019-08-05"
"B04W",2,"AMEL","0-1",50.6,"58.4","2019-08-05"
"B04W",2,"AMEL","0-1",63,"64.9","2019-08-05"
"B04W",2,"AMEL","0-1",34.7,"45.0","2019-08-05"
"B04W",2,"AMEL","0-1",71.9,"77.3","2019-08-05"
"B04W",2,"AMEL","0-1",35.5,"46.0","2019-08-05"
"B04W",2,"ACRU","0-1",46.3,"47.7","2019-08-05"
"B04W",2,"ACRU","0-1",0,"4.8","2019-08-05"
"B04W",2,"ACRU","0-1",3.9,"4.8","2019-08-05"
"B04W",2,"ACRU","0-1",26.1,"27.4","2019-08-05"
"B04W",2,"ACRU","0-1",0,"4.9","2019-08-05"
"B04W",2,"ACRU","0-1",6,"6.6","2019-08-05"
"B04W",2,"ACRU","0-1",42.1,"43.4","2019-08-05"
"B04W",2,"ACRU","0-1",12.6,"14.1","2019-08-05"
"B04W",2,"ACRU","0-1",14.5,"18.6","2019-08-05"
"B04W",2,"ACRU","0-1",35.6,"39.9","2019-08-05"
"B04W",2,"ACRU","0-1",46.6,"47.7","2019-08-05"
"B04W",4,"AMEL","0-1",56.9,"61.1","2019-08-05"
"B04W",4,"ACRU","0-1",5.4,"5.7","2019-08-05"
"B04W",4,"ACRU","0-1",5,"5.2","2019-08-05"
"B04W",4,"ACRU","0-1",4.8,"5.4","2019-08-05"
"B04W",4,"ACRU","0-1",3.6,"3.9","2019-08-05"
"B04W",4,"ACRU","0-1",5.8,"8.8","2019-08-05"
"B04W",4,"ACRU","0-1",6.1,"6.2","2019-08-05"
"B04W",4,"AMEL","0-1",31.1,"36.4","2019-08-05"
"B04W",4,"ACRU","0-1",6.2,"6.8","2019-08-05"
"B04W",4,"ACRU","0-1",14.4,"17.0","2019-08-05"
"B04W",4,"ACRU","0-1",4.7,"5.1","2019-08-05"
"B04W",4,"ACRU","0-1",19.2,"20.8","2019-08-05"
"B04W",4,"ACRU","0-1",17.4,"18.1","2019-08-05"
"B04W",4,"ACRU","0-1",25.6,"27.1","2019-08-05"
"B04W",4,"ACRU","0-1",16,"17.3","2019-08-05"
"B04W",4,"ACRU","0-1",19.2,"20.0","2019-08-05"
"B04W",4,"ACRU","0-1",5.1,"7.1","2019-08-05"
"B04W",4,"ACRU","0-1",4.5,"4.9","2019-08-05"
"B04W",4,"ACRU","0-1",20,"21.6","2019-08-05"
"B04W",6,"ACRU","0-1",6.1,"6.5","2019-08-05"
"B04W",6,"ACRU","0-1",0,"3.3","2019-08-05"
"B04W",6,"ACRU","0-1",0,"3.9","2019-08-05"
"B04W",6,"ACRU","0-1",5.2,"5.5","2019-08-05"
"B04W",6,"AMEL","0-1",208,"208.5","2019-08-05"
"B04W",8,NA,"0-1",12.6,"13.1","2019-08-05"
"B04W",8,"ACRU","0-1",15.3,"15.9","2019-08-05"
"B04W",8,"ACRU","0-1",6.5,"6.6","2019-08-05"
"B04W",8,"ACRU","0-1",6.5,"6.8","2019-08-05"
"B04W",8,"ACRU","0-1",7.1,"8.2","2019-08-05"
"B04W",8,"ACRU","0-1",7.2,"7.6","2019-08-05"
"B04W",8,"ACRU","0-1",17.6,"18.2","2019-08-05"
"B04W",8,"ACRU","0-1",5,"5.5","2019-08-05"
"B04W",8,"ACPE","0-1",0,"6.4","2019-08-05"
"B04W",8,"ACRU","0-1",6.9,"7.0","2019-08-05"
"B04W",8,"ACRU","0-1",4.2,"4.5","2019-08-05"
"B04W",8,"AMEL","0-1",41,"44.8","2019-08-05"
"B04W",8,"AMEL","0-1",0,"6.9","2019-08-05"
"B04W",8,"ACRU","0-1",5.2,"5.4","2019-08-05"
"B04W",8,"AMEL","0-1",0,"3.4","2019-08-05"
"B04W",8,"ACRU","0-1",5.8,"6.0","2019-08-05"
"B04W",8,"ACRU","0-1",0,"3.6","2019-08-05"
"B04W",8,"ACRU","0-1",3.8,"4.6","2019-08-05"
"B04W",8,"ACRU","0-1",7.2,"7.4","2019-08-05"
"B04W",8,"ACRU","0-1",7,"7.2","2019-08-05"
"B04W",8,"ACRU","0-1",5.5,"5.5","2019-08-05"
"B04W",8,"ACRU","0-1",3.7,"3.9","2019-08-05"
"B04W",8,"ACRU","0-1",5.7,"5.8","2019-08-05"
"B04W",8,"ACRU","0-1",0,"3.2","2019-08-05"
"B04W",8,"ACRU","0-1",0,"3.1","2019-08-05"
"B04W",8,"ACRU","0-1",21,"22.8","2019-08-05"
"B04W",8,"ACRU","0-1",23.6,"25.7","2019-08-05"
"B04W",8,"ACRU","0-1",0,"2.8","2019-08-05"
"B04W",8,"ACRU","0-1",0,"3.2","2019-08-05"
"B04W",8,"ACRU","0-1",0,"5.0","2019-08-05"
"B04W",8,"ACRU","0-1",5,"5.2","2019-08-05"
"B04W",8,"ACRU","0-1",6.1,"6.3","2019-08-05"
"B04W",8,"ACRU","0-1",4.3,"4.8","2019-08-05"
"B04W",8,"ACRU","0-1",5,"5.1","2019-08-05"
"B04W",8,"ACRU","0-1",6.8,"7.3","2019-08-05"
"B04W",8,"ACRU","0-1",4.5,"4.8","2019-08-05"
"B04W",8,"QURU","0-1",23,"24.2","2019-08-05"
"B04W",8,"ACRU","0-1",4.7,"4.9","2019-08-05"
"B04W",8,"ACRU","0-1",7.1,"7.3","2019-08-05"
"B04W",8,"ACRU","0-1",7,"7.5","2019-08-05"
"B04W",8,"ACRU","0-1",0,"2.8","2019-08-05"
"B04W",8,"ACRU","0-1",5.5,"5.9","2019-08-05"
"B04W",8,"ACRU","0-1",10.8,"11.2","2019-08-05"
"B04W",8,"ACRU","0-1",0,"3.7","2019-08-05"
"B04W",8,"ACRU","0-1",0,"3.2","2019-08-05"
"B04W",8,"ACRU","0-1",10.1,"10.6","2019-08-05"
"B04W",8,"ACRU","0-1",21.2,"21.9","2019-08-05"
"B04W",8,"ACRU","0-1",8.2,"9.4","2019-08-05"
"B04E",2,"QURU","0-1",11,"12.2","2019-08-05"
"B04E",2,"ACRU","0-1",35.5,"36.1","2019-08-05"
"B04E",2,"VBAC","0-1",10.6,"14.5","2019-08-05"
"B04E",2,"VBAC","0-1",7.9,"15.1","2019-08-05"
"B04E",2,"VBAC","0-1",14.4,"15.4","2019-08-05"
"B04E",2,"ACRU","0-1",6.5,"11.9","2019-08-05"
"B04E",2,"VBAC","0-1",10.2,"12.6","2019-08-05"
"B04E",2,"VBAC","0-1",54.5,"55.1","2019-08-05"
"B04E",2,"VBAC","0-1",49,"49.8","2019-08-05"
"B04E",2,"VBAC","0-1",68.7,"71.0","2019-08-05"
"B04E",2,"VBAC","0-1",10.9,"14.3","2019-08-05"
"B04E",2,"VBAC","0-1",15,"17.9","2019-08-05"
"B04E",2,"ACRU","0-1",19.5,"20.5","2019-08-05"
"B04E",2,"ACRU","0-1",29.4,"30.7","2019-08-05"
"B04E",2,"VBAC","0-1",17.2,"18.7","2019-08-05"
"B04E",2,"VBAC","0-1",6.6,"8.6","2019-08-05"
"B04E",2,"ACRU","0-1",16.1,"16.8","2019-08-05"
"B04E",2,"ACRU","0-1",25.1,"26.5","2019-08-05"
"B04E",2,"ACRU","0-1",2.7,"2.9","2019-08-05"
"B04E",4,"ACRU","0-1",11,"11.9","2019-08-05"
"B04E",4,"ACRU","0-1",5.8,"8.8","2019-08-05"
"B04E",4,"ACRU","0-1",4.1,"4.3","2019-08-05"
"B04E",4,"ACRU","0-1",4.9,"5.1","2019-08-05"
"B04E",4,"ACRU","0-1",4.5,"4.9","2019-08-05"
"B04E",4,"ACRU","0-1",14.2,"16.8","2019-08-05"
"B04E",4,"ACRU","0-1",8.5,"9.4","2019-08-05"
"B04E",4,"ACRU","0-1",10.1,"10.6","2019-08-05"
"B04E",4,"ACRU","0-1",6.5,"7.9","2019-08-05"
"B04E",4,"ACRU","0-1",7,"7.6","2019-08-05"
"B04E",4,"ACRU","0-1",0,"4.9","2019-08-05"
"B04E",4,"ACRU","0-1",7.2,"7.7","2019-08-05"
"B04E",4,"ACRU","0-1",5.1,"5.7","2019-08-05"
"B04E",4,"ACRU","0-1",4.5,"5.7","2019-08-05"
"B04E",4,"ACRU","0-1",5.8,"6.5","2019-08-05"
"B04E",4,"ACRU","0-1",5.6,"6.1","2019-08-05"
"B04E",4,"ACRU","0-1",5.5,"6.0","2019-08-05"
"B04E",4,"ACRU","0-1",5,"5.6","2019-08-05"
"B04E",4,"ACRU","0-1",5.3,"10.9","2019-08-05"
"B04E",4,"ACRU","0-1",3,"5.2","2019-08-05"
"B04E",4,"ACRU","0-1",15.1,"17.4","2019-08-05"
"B04E",4,"ACRU","0-1",8,"9.4","2019-08-05"
"B04E",4,"ACRU","0-1",7.5,"8.7","2019-08-05"
"B04E",4,"ACRU","0-1",6,"7.4","2019-08-05"
"B04E",4,"ACRU","0-1",5.2,"7.0","2019-08-05"
"B04E",4,"ACRU","0-1",4.1,"6.9","2019-08-05"
"B04E",4,"ACRU","0-1",6.8,"10.8","2019-08-05"
"B04E",4,"ACRU","0-1",8.9,"10.2","2019-08-05"
"B04E",4,"ACRU","0-1",7.2,"7.9","2019-08-05"
"B04E",4,"QURU","0-1",13.2,"14.1","2019-08-05"
"B04E",4,"ACRU","0-1",4.5,"5.0","2019-08-05"
"B04E",4,"ACRU","0-1",11.2,"13.1","2019-08-05"
"B04E",4,"ACRU","0-1",8,"9.5","2019-08-05"
"B04E",4,"ACRU","0-1",7.5,"8.0","2019-08-05"
"B04E",4,"ACRU","0-1",12.4,"15.5","2019-08-05"
"B04E",4,"ACRU","0-1",9.8,"13.1","2019-08-05"
"B04E",4,"ACRU","0-1",6.1,"8.0","2019-08-05"
"B04E",4,"ACRU","0-1",4.2,"5.9","2019-08-05"
"B04E",4,"ACRU","0-1",9.3,"12.2","2019-08-05"
"B04E",4,"ACRU","0-1",9.5,"11.4","2019-08-05"
"B04E",4,"ACRU","0-1",3.2,"5.8","2019-08-05"
"B04E",4,"ACRU","0-1",5.2,"5.6","2019-08-05"
"B04E",4,"ACRU","0-1",0,"4.6","2019-08-05"
"B04E",4,"ACRU","0-1",4.2,"5.0","2019-08-05"
"B04E",4,"ACRU","0-1",7.8,"8.4","2019-08-05"
"B04E",4,"ACRU","0-1",6.5,"8.3","2019-08-05"
"B04E",4,"ACRU","0-1",7.5,"11.0","2019-08-05"
"B04E",4,"ACRU","0-1",5.5,"6.4","2019-08-05"
"B04E",4,"ACRU","0-1",7.6,"9.1","2019-08-05"
"B04E",4,"ACRU","0-1",7.6,"8.5","2019-08-05"
"B04E",4,"ACRU","0-1",2.3,"3.9","2019-08-05"
"B04E",4,"ACRU","0-1",4.2,"6.9","2019-08-05"
"B04E",4,"ACRU","0-1",4,"4.6","2019-08-05"
"B04E",4,"ACRU","0-1",2,"4.1","2019-08-05"
"B04E",4,"ACRU","0-1",4.8,"5.7","2019-08-05"
"B04E",4,"ACRU","0-1",11.2,"13.9","2019-08-05"
"B04E",4,"ACRU","0-1",7.9,"7.3","2019-08-05"
"B04E",4,"ACRU","0-1",4.9,"7.6","2019-08-05"
"B04E",4,"ACRU","0-1",7.8,"8.6","2019-08-05"
"B04E",4,"ACRU","0-1",5.8,"6.5","2019-08-05"
"B04E",4,"ACRU","0-1",3.8,"4.4","2019-08-05"
"B04E",4,"ACRU","0-1",4.8,"5.5","2019-08-05"
"B04E",6,"ACPE","0-1",0,"7.0","2019-08-05"
"B04E",6,"ACPE","0-1",17.5,"20.8","2019-08-05"
"B04E",6,"ACPE","0-1",24.3,"29.0","2019-08-05"
"B04E",6,"ACRU","0-1",8.6,"9.0","2019-08-05"
"B04E",6,"ACRU","0-1",9.3,"9.8","2019-08-05"
"B04E",6,"ACPE","0-1",0,"23.9","2019-08-05"
"B04E",6,"ACRU","0-1",47.8,"49.0","2019-08-05"
"B04E",6,"ACRU","0-1",18.1,"23.6","2019-08-05"
"B04E",6,"ACRU","0-1",15.3,"15.9","2019-08-05"
"B04E",6,"ACRU","0-1",12,"14.3","2019-08-05"
"B04E",6,"ACRU","0-1",13.1,"16.2","2019-08-05"
"B04E",6,"ACRU","0-1",12.6,"13.4","2019-08-05"
"B04E",6,"ACRU","0-1",15.2,"15.6","2019-08-05"
"B04E",6,"ACRU","0-1",10.6,"12.1","2019-08-05"
"B04E",6,"ACRU","0-1",7.1,"8.1","2019-08-05"
"B04E",6,"ACRU","0-1",0,"8.6","2019-08-05"
"B04E",6,"ACRU","0-1",30.3,"31.5","2019-08-05"
"B04E",6,"ACRU","0-1",17.5,"18.2","2019-08-05"
"B04E",6,"ACRU","0-1",7.3,"8.6","2019-08-05"
"B04E",6,"ACRU","0-1",8.1,"10.2","2019-08-05"
"B04E",6,"ACRU","0-1",10.4,"21.2","2019-08-05"
"B04E",8,"ACRU","0-1",0,"4.6","2019-08-05"
"B04E",8,"ACRU","0-1",11.5,"12.2","2019-08-05"
"B04E",8,"ACRU","0-1",16.9,"17.6","2019-08-05"
"B04E",8,"AMEL","0-1",9.7,"11.9","2019-08-05"
"B04E",8,"AMEL","0-1",3.7,"4.1","2019-08-05"
"B04E",8,"ACRU","0-1",8,"8.9","2019-08-05"
"B04E",8,"ACRU","0-1",16.2,"16.9","2019-08-05"
"B04E",8,"ACRU","0-1",7.2,"7.6","2019-08-05"
"B04E",8,"ACRU","0-1",0,"3.7","2019-08-05"
"B04E",8,"AMEL","0-1",17.4,"20.0","2019-08-05"
"B04E",8,"ACRU","0-1",0,"4.4","2019-08-05"
"B04E",8,"ACRU","0-1",32,"33.9","2019-08-05"
"B04E",8,"ACRU","0-1",9.8,"10.7","2019-08-05"
"B04E",8,"ACRU","0-1",28.2,"29.0","2019-08-05"
"B04E",8,"VBAC","0-1",10,"12.0","2019-08-05"
"B04E",8,"VBAC","0-1",17.6,"19.1","2019-08-05"
"B04E",8,"ACRU","0-1",27.5,"29.2","2019-08-05"
"B04E",8,"ACRU","0-1",20.5,"21.5","2019-08-05"
"B04E",8,"ACRU","0-1",5.7,"5.8","2019-08-05"
"B04E",8,"ACRU","0-1",5,"5.2","2019-08-05"
"B04E",8,"ACRU","0-1",6,"6.5","2019-08-05"
"B04E",8,"ACRU","0-1",5,"5.3","2019-08-05"
"B04E",8,"ACRU","0-1",6.5,"6.8","2019-08-05"
"B04E",8,"ACRU","0-1",7.5,"7.9","2019-08-05"
"B04E",8,"ACRU","0-1",8.5,"8.9","2019-08-05"
"B04E",8,"ACRU","0-1",6.2,"6.3","2019-08-05"
"B04E",8,"ACRU","0-1",4,"5.1","2019-08-05"
"B04E",8,"ACRU","0-1",12.8,"13.8","2019-08-05"
"B04E",8,"ACRU","0-1",4.1,"4.8","2019-08-05"
"B04E",8,"ACRU","0-1",16,"17.0","2019-08-05"
"B04E",8,"ACRU","0-1",16,"16.7","2019-08-05"
"B04E",8,"ACRU","0-1",20.1,"21.5","2019-08-05"
"B04E",8,"ACRU","0-1",23.3,"24.6","2019-08-05"
"B04E",8,"ACRU","0-1",7,"7.4","2019-08-05"
"B04E",8,"ACRU","0-1",5.2,"6.9","2019-08-05"
"B04E",8,"ACRU","0-1",10,"10.5","2019-08-05"
"C01W",2,"PIST","0-1",4,"4.6","2019-08-02"
"C01W",2,"ACRU","0-1",4.1,"4.5","2019-08-02"
"C01W",4,"ACRU","0-1",6.4,"8.2","2019-08-02"
"C01W",4,"ACRU","0-1",3.7,"4.3","2019-08-02"
"C01W",4,"ACRU","0-1",21.5,"22.6","2019-08-02"
"C01W",4,"ACRU","0-1",23.3,"23.9","2019-08-02"
"C01W",4,"ACRU","0-1",25.5,"26.6","2019-08-02"
"C01W",4,"ACRU","0-1",32.2,"34.6","2019-08-02"
"C01W",4,"ACRU","0-1",69,"70.3","2019-08-02"
"C01W",4,"AMEL","0-1",34.5,"35.1","2019-08-02"
"C01W",4,"ACRU","0-1",6.8,"10.0","2019-08-02"
"C01W",4,"ACRU","0-1",3.4,"5.4","2019-08-02"
"C01W",4,"AMEL","0-1",43,"49.8","2019-08-02"
"C01W",6,"ACRU","0-1",6.8,"7.5","2019-08-02"
"C01W",8,"ACRU","0-1",0,"4.4","2019-08-02"
"C01W",8,"FAGR","1-2",56,"59.0","2019-08-02"
"C01W",8,"FAGR","1-2",28.5,"30.6","2019-08-02"
"C01E",2,"ACRU","0-1",8,"9.0","2019-08-02"
"C01E",2,"ACRU","0-1",2.6,"3.8","2019-08-02"
"C01E",2,"ACRU","0-1",3.3,"4.2","2019-08-02"
"C01E",2,"ACRU","0-1",4.9,"5.6","2019-08-02"
"C01E",2,"ACRU","0-1",5.5,"7.1","2019-08-02"
"C01E",2,"ACRU","0-1",0,"5.2","2019-08-02"
"C01E",2,"ACRU","0-1",5.5,"6.4","2019-08-02"
"C01E",2,"ACRU","0-1",5,"5.2","2019-08-02"
"C01E",2,"ACRU","0-1",3.6,"4.4","2019-08-02"
"C01E",4,"ACRU","0-1",4.1,"4.6","2019-08-02"
"C01E",4,"ACRU","0-1",0,"3.7","2019-08-02"
"C01E",4,"ACRU","0-1",0,"4.4","2019-08-02"
"C01E",6,"ACRU","0-1",0,"4.4","2019-08-02"
"C01E",6,"ACRU","0-1",0,"3.9","2019-08-02"
"C01E",6,"AMEL","0-1",61.6,"62.4","2019-08-02"
"C01E",6,"AMEL","0-1",8.2,"14.7","2019-08-02"
"C01E",6,"AMEL","0-1",7.7,"15.8","2019-08-02"
"C01E",6,"AMEL","0-1",10,"18.6","2019-08-02"
"C01E",8,"ACRU","0-1",18,"19.2","2019-08-02"
"C01E",8,"ACRU","0-1",4.3,"4.7","2019-08-02"
"C01E",8,"ACRU","0-1",2.8,"3.4","2019-08-02"
"C02W",2,"ACRU","0-1",5.3,"5.9","2019-08-02"
"C02W",2,"ACPE","0-1",10,"10.9","2019-08-02"
"C02W",2,"QURU","0-1",10,"11.1","2019-08-02"
"C02W",2,"ACRU","0-1",0,"4.2","2019-08-02"
"C02W",2,"AMEL","0-1",10,"12.2","2019-08-02"
"C02W",2,"ACPE","0-1",37.9,"42.5","2019-08-02"
"C02W",4,"ACRU","0-1",5.5,"6.1","2019-08-02"
"C02W",4,"ACPE","0-1",18.9,"20.2","2019-08-02"
"C02W",4,"ACPE","0-1",18.1,"19.5","2019-08-02"
"C02W",4,"PIST","0-1",26.6,"27.1","2019-08-02"
"C02W",4,"ACPE","0-1",2,"4.3","2019-08-02"
"C02W",6,"ACRU","0-1",10.8,"11.6","2019-08-02"
"C02W",6,"ACRU","0-1",7.7,"8.0","2019-08-02"
"C02W",8,"AMEL","0-1",22,"22.3","2019-08-02"
"C02W",8,"ACRU","0-1",4.6,"5.3","2019-08-02"
"C02W",8,"ACPE","0-1",7.2,"10.8","2019-08-02"
"C02W",8,"ACPE","0-1",7.4,"10.4","2019-08-02"
"C02W",8,"ACRU","0-1",0,"3.3","2019-08-02"
"C02E",2,"ACRU","0-1",11.2,"11.9","2019-08-02"
"C02E",2,"AMEL","0-1",49,"49.8","2019-08-02"
"C02E",2,"AMEL","0-1",19.8,"21.1","2019-08-02"
"C02E",2,"ACRU","0-1",0,"4.9","2019-08-02"
"C02E",2,"AMEL","0-1",5,"5.6","2019-08-02"
"C02E",2,"ACRU","0-1",11.1,"12.0","2019-08-02"
"C02E",4,"ACRU","0-1",11,"11.3","2019-08-02"
"C02E",4,"ACPE","0-1",25.5,"26.6","2019-08-02"
"C02E",4,"ACPE","0-1",11.4,"12.4","2019-08-02"
"C02E",6,"ACRU","0-1",3.3,"4.5","2019-08-02"
"C02E",6,"QURU","0-1",9.4,"10.1","2019-08-02"
"C02E",6,"ACRU","0-1",9.4,"10.4","2019-08-02"
"C02E",6,"ACRU","0-1",3.8,"4.0","2019-08-02"
"C02E",6,"ACRU","0-1",0,"4.1","2019-08-02"
"C02E",6,"ACPE","0-1",4.8,"5.4","2019-08-02"
"C02E",8,"ACRU","0-1",0,"5.3","2019-08-02"
"C02E",8,"ACPE","0-1",16.2,"17.3","2019-08-02"
"C02E",8,"ACRU","0-1",0,"4.6","2019-08-02"
"C02E",8,"ACRU","0-1",5.7,"6.2","2019-08-02"
"C02E",8,"ACRU","0-1",10.7,"13.3","2019-08-02"
"C02E",8,"AMEL","0-1",9,"11.3","2019-08-02"
"C03W",2,"ACPE","0-1",0,"3.9","2019-08-02"
"C03W",2,"ACRU","0-1",0,"4.1","2019-08-02"
"C03W",2,"ACRU","0-1",0,"4.5","2019-08-02"
"C03W",2,"ACRU","0-1",0,"5.0","2019-08-02"
"C03W",2,"ACPE","0-1",0,"4.2","2019-08-02"
"C03W",2,"ACPE","0-1",0,"4.5","2019-08-02"
"C03W",2,"ACPE","0-1",0,"5.0","2019-08-02"
"C03W",2,"ACRU","0-1",4.7,"5.0","2019-08-02"
"C03W",2,"ACPE","0-1",0,"8.0","2019-08-02"
