,layer_1,calculation,value,v1
5641,Layer 1, NDVI,0.8225414,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5642,Layer 1, NPCI,-0.02944859,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5643,Layer 1, NPQI,-0.01180273,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5644,Layer 1, SRPI,1.060684,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5645,Layer 1, TCARI,56.31684,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5646,Layer 1, TVI,4960.031,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5647,Layer 1, ZMI,1.708213,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5648,Layer 1, MRESRI,6.311326,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5649,Layer 1, RENDVI,0.3563552,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5650,Layer 1, VREI1,1.259099,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5651,Layer 1, VREI2,-0.04022653,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5652,Layer 1, VREI3,-0.04264117,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5653,Layer 1, PRI,-0.009295815,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5654,Layer 1, PSRI,-0.001026129,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5655,Layer 1, WBI,1.012829,DO4E_ACRU_CAN01_07192018_636676142911492500_Calculations.csv
5656,Layer 1, ARI1,0.000523245,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5657,Layer 1, ARI2,0.04110396,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5658,Layer 1, CRI1,0.06915835,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5659,Layer 1, CRI2,0.0696816,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5660,Layer 1, SIPI,0.8433871,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5661,Layer 1, FRI,0.5872858,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5662,Layer 1, CNDVI,0.3699512,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5663,Layer 1, Ctr1,2.611246,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5664,Layer 1, Ctr2,0.2059715,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5665,Layer 1, G,3.887786,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5666,Layer 1, GM1,3.053471,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5667,Layer 1, GM2,3.013276,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5668,Layer 1, Lic1,0.8458776,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5669,Layer 1, Lic2,0.6385283,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5670,Layer 1, NDVI,0.8458776,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5671,Layer 1, NPCI,0.00424972,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5672,Layer 1, NPQI,-0.02407861,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5673,Layer 1, SRPI,0.9915365,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5674,Layer 1, TCARI,55.80701,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5675,Layer 1, TVI,4952.101,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5676,Layer 1, ZMI,1.753844,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5677,Layer 1, MRESRI,5.594159,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5678,Layer 1, RENDVI,0.3699512,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5679,Layer 1, VREI1,1.277267,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5680,Layer 1, VREI2,-0.04444684,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5681,Layer 1, VREI3,-0.0472392,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5682,Layer 1, PRI,-0.006405888,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5683,Layer 1, PSRI,-0.002900552,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5684,Layer 1, WBI,1.013043,DO4E_ACRU_CAN02_07192018_636676143129959892_Calculations.csv
5685,Layer 1, ARI1,0.000913801,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5686,Layer 1, ARI2,0.07027938,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5687,Layer 1, CRI1,0.08013376,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5688,Layer 1, CRI2,0.08104756,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5689,Layer 1, SIPI,0.8566554,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5690,Layer 1, FRI,0.3746435,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5691,Layer 1, CNDVI,0.3637381,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5692,Layer 1, Ctr1,2.558231,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5693,Layer 1, Ctr2,0.1980368,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5694,Layer 1, G,4.332864,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5695,Layer 1, GM1,3.090911,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5696,Layer 1, GM2,3.022169,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5697,Layer 1, Lic1,0.8621024,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5698,Layer 1, Lic2,0.6859888,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5699,Layer 1, NDVI,0.8621024,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5700,Layer 1, NPCI,-0.03321202,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5701,Layer 1, NPQI,-0.01647632,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5702,Layer 1, SRPI,1.068706,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5703,Layer 1, TCARI,56.20536,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5704,Layer 1, TVI,4920.049,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5705,Layer 1, ZMI,1.714247,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5706,Layer 1, MRESRI,5.277717,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5707,Layer 1, RENDVI,0.3637381,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5708,Layer 1, VREI1,1.256536,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5709,Layer 1, VREI2,-0.03917562,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5710,Layer 1, VREI3,-0.04145323,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5711,Layer 1, PRI,-0.002458626,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5712,Layer 1, PSRI,-0.005271151,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5713,Layer 1, WBI,0.9985287,DO4E_ACRU_CAN03_07192018_636676143366351056_Calculations.csv
5714,Layer 1, ARI1,0.001464426,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5715,Layer 1, ARI2,0.1195531,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5716,Layer 1, CRI1,0.07072211,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5717,Layer 1, CRI2,0.07218653,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5718,Layer 1, SIPI,0.8361653,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5719,Layer 1, FRI,0.2170401,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5720,Layer 1, CNDVI,0.4355363,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5721,Layer 1, Ctr1,1.837619,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5722,Layer 1, Ctr2,0.1679593,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5723,Layer 1, G,3.048387,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5724,Layer 1, GM1,3.783663,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5725,Layer 1, GM2,3.66818,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5726,Layer 1, Lic1,0.8432902,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5727,Layer 1, Lic2,0.8149284,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5728,Layer 1, NDVI,0.8432902,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5729,Layer 1, NPCI,-0.03236298,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5730,Layer 1, NPQI,0.006983261,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5731,Layer 1, SRPI,1.066891,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5732,Layer 1, TCARI,42.4495,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5733,Layer 1, TVI,4871.014,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5734,Layer 1, ZMI,1.972337,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5735,Layer 1, MRESRI,5.813033,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5736,Layer 1, RENDVI,0.4355363,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5737,Layer 1, VREI1,1.341001,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5738,Layer 1, VREI2,-0.05753268,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5739,Layer 1, VREI3,-0.06185099,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5740,Layer 1, PRI,-0.001754229,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5741,Layer 1, PSRI,-0.001487963,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5742,Layer 1, WBI,1.005257,DO4E_ACRU_CAN04_07192018_636676143607532776_Calculations.csv
5743,Layer 1, ARI1,-0.000551249,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5744,Layer 1, ARI2,-0.04386567,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5745,Layer 1, CRI1,0.0852856,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5746,Layer 1, CRI2,0.08473434,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5747,Layer 1, SIPI,0.8524854,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5748,Layer 1, FRI,-0.72986,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5749,Layer 1, CNDVI,0.5105144,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5750,Layer 1, Ctr1,1.473707,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5751,Layer 1, Ctr2,0.1294781,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5752,Layer 1, G,2.934917,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5753,Layer 1, GM1,4.609952,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5754,Layer 1, GM2,4.652124,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5755,Layer 1, Lic1,0.8672663,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5756,Layer 1, Lic2,0.9468884,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5757,Layer 1, NDVI,0.8672663,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5758,Layer 1, NPCI,-0.1085902,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5759,Layer 1, NPQI,0.007524795,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5760,Layer 1, SRPI,1.243637,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5761,Layer 1, TCARI,32.66448,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5762,Layer 1, TVI,4689.567,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5763,Layer 1, ZMI,2.307662,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5764,Layer 1, MRESRI,5.003246,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5765,Layer 1, RENDVI,0.5105144,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5766,Layer 1, VREI1,1.446956,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5767,Layer 1, VREI2,-0.08118419,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5768,Layer 1, VREI3,-0.08903586,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5769,Layer 1, PRI,0.0220109,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5770,Layer 1, PSRI,-0.004044618,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5771,Layer 1, WBI,0.9896466,DO4E_ACRU_CAN05_07192018_636676143819358912_Calculations.csv
5772,Layer 1, ARI1,-0.002014344,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5773,Layer 1, ARI2,-0.1604191,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5774,Layer 1, CRI1,0.08486284,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5775,Layer 1, CRI2,0.0828485,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5776,Layer 1, SIPI,0.8484028,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5777,Layer 1, FRI,-1.383318,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5778,Layer 1, CNDVI,0.5297802,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5779,Layer 1, Ctr1,1.243062,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5780,Layer 1, Ctr2,0.1217704,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5781,Layer 1, G,2.85528,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5782,Layer 1, GM1,4.75887,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5783,Layer 1, GM2,4.912306,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5784,Layer 1, Lic1,0.8681443,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5785,Layer 1, Lic2,1.041639,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5786,Layer 1, NDVI,0.8681443,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5787,Layer 1, NPCI,-0.141043,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5788,Layer 1, NPQI,0.0324761,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5789,Layer 1, SRPI,1.328405,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5790,Layer 1, TCARI,30.70778,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5791,Layer 1, TVI,4655.582,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5792,Layer 1, ZMI,2.422898,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5793,Layer 1, MRESRI,5.071024,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5794,Layer 1, RENDVI,0.5297802,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5795,Layer 1, VREI1,1.490602,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5796,Layer 1, VREI2,-0.08965493,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5797,Layer 1, VREI3,-0.09900366,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5798,Layer 1, PRI,0.03985263,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5799,Layer 1, PSRI,-0.005245091,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5800,Layer 1, WBI,0.9859028,DO4E_ACRU_CAN06_07192018_636676144143235981_Calculations.csv
5801,Layer 1, ARI1,8.44E-05,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5802,Layer 1, ARI2,0.006891047,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5803,Layer 1, CRI1,0.08289656,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5804,Layer 1, CRI2,0.08298098,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5805,Layer 1, SIPI,0.844305,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5806,Layer 1, FRI,-1.14944,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5807,Layer 1, CNDVI,0.5257965,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5808,Layer 1, Ctr1,1.156372,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5809,Layer 1, Ctr2,0.1201685,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5810,Layer 1, G,2.958039,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5811,Layer 1, GM1,4.861907,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5812,Layer 1, GM2,4.855282,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5813,Layer 1, Lic1,0.8748747,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5814,Layer 1, Lic2,1.149557,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5815,Layer 1, NDVI,0.8748747,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5816,Layer 1, NPCI,-0.1998453,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5817,Layer 1, NPQI,0.03323424,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5818,Layer 1, SRPI,1.499517,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5819,Layer 1, TCARI,32.11559,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5820,Layer 1, TVI,4810.418,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5821,Layer 1, ZMI,2.399488,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5822,Layer 1, MRESRI,5.266083,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5823,Layer 1, RENDVI,0.5257965,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5824,Layer 1, VREI1,1.48837,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5825,Layer 1, VREI2,-0.09091946,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5826,Layer 1, VREI3,-0.1003088,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5827,Layer 1, PRI,0.04070119,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5828,Layer 1, PSRI,-0.009103444,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5829,Layer 1, WBI,0.9861207,DO4E_ACRU_CAN07_07192018_636676144304999858_Calculations.csv
5830,Layer 1, ARI1,0.001506435,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5831,Layer 1, ARI2,0.1196981,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5832,Layer 1, CRI1,0.08710077,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5833,Layer 1, CRI2,0.08860721,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5834,Layer 1, SIPI,0.8472055,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5835,Layer 1, FRI,-1.015155,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5836,Layer 1, CNDVI,0.4977776,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5837,Layer 1, Ctr1,1.258867,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5838,Layer 1, Ctr2,0.1299386,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5839,Layer 1, G,3.125935,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5840,Layer 1, GM1,4.595374,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5841,Layer 1, GM2,4.480096,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5842,Layer 1, Lic1,0.8738157,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5843,Layer 1, Lic2,1.126158,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5844,Layer 1, NDVI,0.8738157,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5845,Layer 1, NPCI,-0.1883539,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5846,Layer 1, NPQI,0.04584629,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5847,Layer 1, SRPI,1.464128,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5848,Layer 1, TCARI,34.23494,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5849,Layer 1, TVI,4717.702,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5850,Layer 1, ZMI,2.266243,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5851,Layer 1, MRESRI,5.611417,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5852,Layer 1, RENDVI,0.4977776,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5853,Layer 1, VREI1,1.440966,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5854,Layer 1, VREI2,-0.07908875,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5855,Layer 1, VREI3,-0.08654169,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5856,Layer 1, PRI,0.02637254,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5857,Layer 1, PSRI,-0.008796818,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5858,Layer 1, WBI,0.9806671,DO4E_ACRU_CAN08_07192018_636676144480840511_Calculations.csv
5859,Layer 1, ARI1,0.006349004,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5860,Layer 1, ARI2,0.4992181,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5861,Layer 1, CRI1,0.07531892,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5862,Layer 1, CRI2,0.08166792,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5863,Layer 1, SIPI,0.8422872,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5864,Layer 1, FRI,-0.8908135,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5865,Layer 1, CNDVI,0.4542956,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5866,Layer 1, Ctr1,1.478023,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5867,Layer 1, Ctr2,0.1521753,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5868,Layer 1, G,3.277977,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5869,Layer 1, GM1,4.3569,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5870,Layer 1, GM2,3.87444,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5871,Layer 1, Lic1,0.8718385,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5872,Layer 1, Lic2,1.039839,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5873,Layer 1, NDVI,0.8718385,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5874,Layer 1, NPCI,-0.1817368,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
5875,Layer 1, NPQI,0.01972287,DO4E_ACRU_CAN09_07192018_636676144708157650_Calculations.csv
