site,subplot_id,tag,species,dbh_cm,health_status,canopy_status,date,notes
UMBS,A02W,3054,POGR,35.7,L,OD,7/13/2018,
UMBS,A02W,3055,POGR,42.2,L,OD,7/13/2018,
UMBS,A02W,3056,FAGR,12.3,L,OS,7/13/2018,
UMBS,A02W,3057,POGR,42.6,L,OD,7/13/2018,
UMBS,A02W,3058,ACSA,9.5,L,UN,7/13/2018,
UMBS,A02W,3059,ACSA,8.1,L,UN,7/13/2018,3059-3060 share base
UMBS,A02W,3060,ACSA,26.4,L,OS,7/13/2018,3059-3060 share base
UMBS,A02W,3061,ACSA,10.5,L,OS,7/13/2018,
UMBS,A02W,3062,ACSA,22,L,OS,7/13/2018,
UMBS,A02W,3063,POGR,33.9,L,OD,7/13/2018,
UMBS,A02W,3064,ACSA,10.7,L,OS,7/13/2018,
UMBS,A02W,3065,ACSA,10.6,L,UN,7/13/2018,
UMBS,A02W,3066,POGR,36.5,L,OD,7/13/2018,
UMBS,A02W,3067,ACSA,11.6,L,OS,7/13/2018,
UMBS,A02W,3068,ACSA,9.9,D,UN,7/13/2018,
UMBS,A02W,3069,POGR,55.1,L,OD,7/13/2018,3069-3070 share base
UMBS,A02W,3070,POGR,39.3,L,OD,7/13/2018,3069-3070 share base
UMBS,A02W,3071,FAGR,12.2,L,UN,7/13/2018,
UMBS,A02W,3072,POGR,42,L,OD,7/13/2018,
UMBS,A02W,3073,ACRU,23.9,L,UN,7/13/2018,3073-3074 share base
UMBS,A02W,3074,ACRU,16.6,L,OS,7/13/2018,3073-3074 share base
UMBS,A02W,3075,POGR,33,D,OD,7/13/2018,
UMBS,A02W,3076,POGR,30.8,L,OD,7/13/2018,
UMBS,A02W,3077,POGR,44.8,L,OD,7/13/2018,"read as outside plot at 18.66 m, tripod is slightly off center"
UMBS,A02W,3078,POGR,22.4,D,UN,7/13/2018,in new plot 119
UMBS,A02W,3079,POGR,46.6,L,OD,7/13/2018,
UMBS,A02W,3080,POGR,27.4,D,OS,7/13/2018,
UMBS,A02W,3081,POGR,50,D,OS,7/13/2018,
UMBS,A03E,2466,ACSA,8.9,L,OS,7/11/2018,2466 - 2467 share base
UMBS,A03E,2467,ACSA,13.5,L,OS,7/11/2018,2466 - 2467 share base
UMBS,A03E,2468,POGR,27.1,L,OD,7/11/2018,
UMBS,A03E,2469,POGR,46,L,OD,7/11/2018,
UMBS,A03E,2470,POGR,46.5,L,OD,7/11/2018,
UMBS,A03E,2471,ACSA,9,L,OS,7/11/2018,2471 - 2472 share base
UMBS,A03E,2472,ACSA,10.5,L,OS,7/11/2018,2471 - 2472 share base
UMBS,A03E,2473,ACSA,19.6,L,OS,7/11/2018,2473 - 2474 share base
UMBS,A03E,2474,ACSA,15.7,L,OS,7/11/2018,2473 - 2474 share base
UMBS,A03E,2475,ACSA,8,D,OS,7/11/2018,2475 - 2476 share base
UMBS,A03E,2476,ACSA,14.8,L,UN,7/11/2018,2475 - 2476 share base
UMBS,A03E,2477,ACSA,10.5,L,OS,7/11/2018,2477 - 2478 share base
UMBS,A03E,2478,ACSA,23,L,OS,7/11/2018,2477 - 2478 share base
UMBS,A03E,2479,ACRU,43.3,L,OD,7/11/2018,"2479 - 2482 share base, slightly above DBH"
UMBS,A03E,2480,ACRU,39.5,L,OD,7/11/2018,"2479 - 2482 share base, slightly above DBH"
UMBS,A03E,2481,ACRU,11.2,D,OS,7/11/2018,2479 - 2482 share base
UMBS,A03E,2482,ACRU,28.7,L,OD,7/11/2018,2479 - 2482 share base
UMBS,A03E,2483,ACSA,14.8,L,OS,7/11/2018,
UMBS,A03E,2484,ACSA,20.5,L,OD,7/11/2018,2484 - 2485 share base
UMBS,A03E,2485,ACSA,20.6,L,OD,7/11/2018,2484 - 2485 share base
UMBS,A03E,2486,FAGR,15.4,L,OS,7/11/2018,
UMBS,A03E,2487,FAGR,8.6,D,UN,7/11/2018,2487 - 2488 share base
UMBS,A03E,2488,FAGR,21.3,L,OS,7/11/2018,2487 - 2488 share base
UMBS,A03E,2489,FAGR,12.6,L,OS,7/11/2018,Slightly below DBH
UMBS,A03E,2490,ACRU,31,L,OD,7/11/2018,
UMBS,A03E,2491,FAGR,18.4,L,OS,7/11/2018,
UMBS,A03E,2492,FAGR,22.9,L,OD,7/11/2018,2492 - 2493 share base
UMBS,A03E,2493,FAGR,17.7,L,OD,7/11/2018,2492 - 2493 share base
UMBS,A03E,2494,FAGR,23,L,OD,7/11/2018,
UMBS,A03E,2495,FAGR,9.5,L,OS,7/11/2018,
UMBS,A03E,2496,ACSA,18.7,L,OS,7/11/2018,
UMBS,A03E,2497,FAGR,16.1,L,OS,7/11/2018,
UMBS,A03E,2498,FAGR,28.1,L,OD,7/11/2018,2498 - 2499 share base
UMBS,A03E,2499,FAGR,9.5,D,UN,7/11/2018,2498 - 2499 share base
UMBS,A03E,2500,ACSA,8.5,L,UN,7/11/2018,Shares base with smaller tree
UMBS,A03E,2501,FAGR,13.4,L,OS,7/11/2018,Shares base with smaller trees
UMBS,A03E,2502,ACSA,18,L,OD,7/11/2018,2502- 2503 share base
UMBS,A03E,2503,ACSA,15.1,L,OD,7/11/2018,2502- 2503 share base
UMBS,A03E,2504,ACRU,30.1,L,OD,7/11/2018,2504 - 2506 share base
UMBS,A03E,2505,ACRU,27,L,OD,7/11/2018,2504 - 2506 share base
UMBS,A03E,2506,ACRU,30.2,L,OD,7/11/2018,2504 - 2506 share base
UMBS,A03E,2507,????,11.5,D,UN,7/11/2018,
UMBS,A03E,2508,FAGR,8.5,L,UN,7/11/2018,
UMBS,A03E,2509,????,3.1,D,UN,7/11/2018,In SE veg plot
UMBS,A03E,2510,FAGR,9,M,UN,7/11/2018,
UMBS,A03E,2511,FAGR,11.2,L,OS,7/11/2018,2511 - 2513 share base
UMBS,A03E,2512,FAGR,8.9,L,OS,7/11/2018,2511 - 2513 share base
UMBS,A03E,2513,FAGR,15.1,L,OD,7/11/2018,2511 - 2513 share base
UMBS,A03E,2514,FAGR,14.5,L,OD,7/11/2018,
UMBS,A03E,2515,FAGR,15.9,L,OD,7/11/2018,
UMBS,A03E,2516,QURU,22.6,L,OD,7/11/2018,
UMBS,A03E,2517,BEAL,20.5,L,OD,7/11/2018,
UMBS,A03E,2518,FAGR,9.6,L,OS,7/11/2018,2518-2519 share base
UMBS,A03E,2519,FAGR,13.9,L,OS,7/11/2018,"2518-2519 share base, taken above DBH"
UMBS,A03E,2520,FAGR,29.2,D,UN,7/11/2018,
UMBS,A03E,2521,FAGR,8.2,D,UN,7/11/2018,
UMBS,A03E,2522,ACRU,35.1,L,OD,7/11/2018,"2522- 2524 share base, taken above DBH"
UMBS,A03E,2523,ACRU,22.5,L,OD,7/11/2018,2522- 2524 share base
UMBS,A03E,2524,ACRU,34.3,L,OD,7/11/2018,2522- 2524 share base
UMBS,A03E,2525,ACRU,19.4,L,OS,7/11/2018,
UMBS,A03E,2526,ACRU,24.8,L,OD,7/11/2018,
UMBS,A03E,2527,ACRU,13.6,L,OS,7/11/2018,
UMBS,A03E,2528,FAGR,22.7,L,OD,7/11/2018,2528- 2529 share base
UMBS,A03E,2529,FAGR,11,L,UN,7/11/2018,2528- 2529 share base
UMBS,A03E,2530,ACRU,12.2,L,OS,7/11/2018,
UMBS,A03E,2531,ACSA,9.5,L,UN,7/11/2018,2531 - 2532 share base
UMBS,A03E,2532,ACSA,24.8,L,OD,7/11/2018,2531 - 2532 share base
UMBS,A03E,2533,ACSA,9.6,L,OS,7/11/2018,
UMBS,A03E,2534,ACSA,28.3,L,OD,7/11/2018,
UMBS,A03E,2535,ACRU,28.1,L,OD,7/11/2018,2535 - 2536 share base
UMBS,A03E,2536,ACRU,32.6,L,OD,7/11/2018,
UMBS,A03E,2537,FAGR,11.2,L,UN,7/11/2018,2537 - 2538 share base
UMBS,A03E,2538,FAGR,24.2,L,OS,7/11/2018,2537 - 2538 share base
UMBS,A03E,2539,FAGR,12.3,L,OS,7/11/2018,
UMBS,A03E,2540,FAGR,24.2,L,OD,7/11/2018,
UMBS,A03E,2541,POGR,33.8,L,OD,7/11/2018,
UMBS,A03E,2542,ACPE,8.3,D,UN,7/11/2018,
UMBS,A03E,2543,POGR,34.5,M,OD,7/11/2018,
UMBS,A03E,2544,ACRU,8.7,L,UN,7/11/2018,.08 our of plot
UMBS,A03E,2545,FAGR,27.8,L,OD,7/11/2018,2545- 2547 share base
UMBS,A03E,2546,FAGR,13.7,L,OS,7/11/2018,2545- 2547 share base
UMBS,A03E,2547,FAGR,9.2,L,UN,7/11/2018,"2545- 2547 share base, slightly above DBH"
UMBS,A03E,2548,ACSA,16.8,L,OS,7/11/2018,
UMBS,A03E,2549,ACSA,12.3,L,OS,7/11/2018,2549 - 2550 share bse
UMBS,A03E,2550,ACSA,29.3,L,OD,7/11/2018,2549 - 2550 share bse
UMBS,A03E,2551,POGR,39.1,L,OD,7/11/2018,
UMBS,A03E,2552,FAGR,1.8,L,SA,7/11/2018,In NW veg plot
UMBS,A03E,2553,FAGR,1.4,L,SA,7/11/2018,In NW veg plot
UMBS,A03E,2554,FAGR,2.2,L,UN,7/11/2018,In NW veg plot
UMBS,A03E,2555,ACSA,34.2,L,OD,7/11/2018,In NW veg plot
UMBS,A03E,2556,FAGR,12.7,D,UN,7/11/2018,
UMBS,A03E,2557,FAGR,9.7,L,UN,7/11/2018,Shares base with smaller trees
UMBS,A03E,2558,ACSA,23,D,OS,7/11/2018,2558 - 2559 share base
UMBS,A03E,2559,ACSA,20.2,L,OD,7/11/2018,"2558 - 2559 share base, taken above DBH"
UMBS,A03E,2560,ACSA,13.3,L,OS,7/11/2018,2560 - 2563 share base
UMBS,A03E,2561,ACSA,12.7,L,OS,7/11/2018,2560 - 2563 share base
UMBS,A03E,2562,ACSA,14.2,L,OS,7/11/2018,"2560 - 2563 share base, slightly above DBH"
UMBS,A03E,2563,ACSA,13.3,L,OS,7/11/2018,"2560 - 2563 share base, taken above DBH"
UMBS,A03E,2564,POGR,47.3,L,OD,7/11/2018,
UMBS,A03E,2565,ACSA,12,L,OS,7/11/2018,"2565 - 2567 share base, taken above DBH"
UMBS,A03E,2566,ACSA,7.7,D,UN,7/11/2018,"2565 - 2567 share base, REDACT"
UMBS,A03E,2567,ACSA,15.3,L,OS,7/11/2018,2565 - 2567 share base
UMBS,A03E,2568,POGR,25.1,L,OD,7/11/2018,
UMBS,A03E,2569,????,22.5,D,UN,7/11/2018,
UMBS,A03E,2570,ACSA,16.1,L,OS,7/11/2018,2570 - 2571 share base
UMBS,A03E,2571,ACSA,10.2,L,OS,7/11/2018,2570 - 2571 share base
UMBS,A03E,2572,FAGR,9.6,L,OS,7/11/2018,
UMBS,A03E,2573,POGR,43.2,L,OD,7/11/2018,
UMBS,A03W,2349,POGR,32.1,D,UN,7/11/2018,
UMBS,A03W,2350,POGR,38.6,L,OD,7/11/2018,
UMBS,A03W,2351,POGR,45.3,L,OD,7/11/2018,
UMBS,A03W,2352,FAGR,9.8,D,UN,7/11/2018,Beech bark disease
UMBS,A03W,2353,FAGR,14.5,L,OS,7/11/2018,2353 - 2355 share base
UMBS,A03W,2354,FAGR,9.8,L,OS,7/11/2018,2353 - 2355 share base
UMBS,A03W,2355,FAGR,9.4,L,OS,7/11/2018,2353 - 2355 share base
UMBS,A03W,2356,ACSA,9.6,L,OS,7/11/2018,2356 & 2357 share base
UMBS,A03W,2357,ACSA,15,L,OS,7/11/2018,2356 & 2357 share base
UMBS,A03W,2358,ACSA,11.6,L,OS,7/11/2018,
UMBS,A03W,2359,ACPE,11.8,L,OS,7/11/2018,Slightly above FBH
UMBS,A03W,2360,POGR,32.3,L,OD,7/11/2018,
UMBS,A03W,2361,POGR,34.2,L,OD,7/11/2018,
UMBS,A03W,2362,FAGR,2.6,D,SA,7/11/2018,In NE veg plot
UMBS,A03W,2363,FAGR,11.6,L,OS,7/11/2018,2363 - 2364 in a cluster
UMBS,A03W,2364,FAGR,17.5,L,OS,7/11/2018,2363 - 2364 in a cluster
UMBS,A03W,2365,POGR,25.5,D,OD,7/11/2018,
UMBS,A03W,2366,FAGR,12.8,L,OS,7/11/2018,
UMBS,A03W,2367,FAGR,10.9,L,UN,7/11/2018,"2367 - 2369 share base, slightly above DBH"
UMBS,A03W,2368,FAGR,10.5,D,SA,7/11/2018,2367 - 2369 share base
UMBS,A03W,2369,FAGR,17.3,L,OS,7/11/2018,"2367 - 2369 share base, slightly above DBH"
UMBS,A03W,2370,FAGR,13.4,D,OS,7/11/2018,2370 - 2371 share base
UMBS,A03W,2371,FAGR,8.9,D,UN,7/11/2018,2370 - 2371 share base
UMBS,A03W,2372,ACSA,8.3,L,OS,7/11/2018,Taken below DBH
UMBS,A03W,2373,ACSA,14.5,L,OS,7/11/2018,
UMBS,A03W,2374,ACSA,8.7,L,OS,7/11/2018,
UMBS,A03W,2375,ACSA,20.9,L,OS,7/11/2018,2375 - 2380 share base
UMBS,A03W,2376,FAGR,8.3,D,UN,7/11/2018,2376 - 2377 share base
UMBS,A03W,2377,FAGR,16.6,D,UN,7/11/2018,2376 - 2377 share base
UMBS,A03W,2378,POGR,34.2,L,OD,7/11/2018,
UMBS,A03W,2379,FAGR,21.3,L,OS,7/11/2018,
UMBS,A03W,2380,FAGR,13.4,L,OS,7/11/2018,2375 - 2380 share base
UMBS,A03W,2381,ACPE,8.7,L,UN,7/11/2018,
UMBS,A03W,2382,POGR,32,D,OS,7/11/2018,
UMBS,A03W,2383,FAGR,13.3,D,SA,7/11/2018,
UMBS,A03W,2384,POGR,23,D,UN,7/11/2018,
UMBS,A03W,2385,POGR,33.7,D,OD,7/11/2018,
UMBS,A03W,2386,POGR,37.3,L,OD,7/11/2018,
UMBS,A03W,2387,ACPE,7.1,L,UN,7/11/2018,In SE veg plot
UMBS,A03W,2388,ACPE,1.7,L,SA,7/11/2018,In SE veg plot
UMBS,A03W,2389,FAGR,16.3,L,OS,7/11/2018,2389 - 2391 share base
UMBS,A03W,2390,FAGR,19.6,L,OS,7/11/2018,2389 - 2391 share base
UMBS,A03W,2391,FAGR,23,L,OS,7/11/2018,2389 - 2391 share base
UMBS,A03W,2392,ACPE,9.4,L,OS,7/11/2018,
UMBS,A03W,2393,BEPA,9.1,L,OS,7/11/2018,
UMBS,A03W,2394,QURU,13.4,L,OS,7/11/2018,
UMBS,A03W,2395,POGR,31.4,L,OD,7/11/2018,
UMBS,A03W,2396,POGR,48.7,L,OD,7/11/2018,
UMBS,A03W,2397,POGR,31.2,D,OS,7/11/2018,
UMBS,A03W,2398,QURU,10,L,OS,7/11/2018,2398 - 2399 share base
UMBS,A03W,2399,QURU,8,L,UN,7/11/2018,2398 - 2399 share base
UMBS,A03W,2400,POGR,37.8,L,OD,7/11/2018,
UMBS,A03W,2401,POGR,30.3,L,OD,7/11/2018,
UMBS,A03W,2402,POGR,42.6,L,OD,7/11/2018,
UMBS,A03W,2403,QURU,8.8,L,UN,7/11/2018,
UMBS,A03W,2404,POGR,28.8,D,OD,7/11/2018,
UMBS,A03W,2405,????,13.7,D,UN,7/11/2018,
UMBS,A03W,2406,POGR,20.6,D,UN,7/11/2018,
UMBS,A03W,2407,FAGR,20.4,D,OS,7/11/2018,
UMBS,A03W,2408,POGR,36,L,OD,7/11/2018,
UMBS,A03W,2409,POGR,27.8,L,OD,7/11/2018,
UMBS,A03W,2410,ACSA,8.7,L,UN,7/11/2018,
UMBS,A03W,2411,POGR,32.8,L,OD,7/11/2018,
UMBS,A03W,2412,FAGR,16.1,D,OS,7/11/2018,2412 & 2413 share base
UMBS,A03W,2413,FAGR,24.1,L,OS,7/11/2018,2412 & 2413 share base
UMBS,A03W,2414,ACSA,31.4,L,OS,7/11/2018,2414 & 2415 share base
UMBS,A03W,2415,ACSA,28.8,L,OS,7/11/2018,2414 & 2415 share base
UMBS,A03W,2416,FAGR,11.3,L,UN,7/11/2018,
UMBS,A03W,2417,BEPA,14.6,L,OS,7/11/2018,
UMBS,A03W,2418,POGR,28.4,L,OD,7/11/2018,
UMBS,A03W,2419,FAGR,1.8,L,SA,7/11/2018,In SW veg plot
UMBS,A03W,2420,ACPE,5.1,L,UN,7/11/2018,In SW veg plot
UMBS,A03W,2421,FAGR,9.6,L,UN,7/11/2018,
UMBS,A03W,2422,POGR,26.8,L,OD,7/11/2018,
UMBS,A03W,2423,FAGR,8.8,D,UN,7/11/2018,
UMBS,A03W,2424,ACPE,12.9,L,OS,7/11/2018,Shares base with smaller trees
UMBS,A03W,2425,QURU,15.7,L,OS,7/11/2018,
UMBS,A03W,2426,FAGR,12.4,L,UN,7/11/2018,2426 & 2427 share base
UMBS,A03W,2427,FAGR,21.7,D,UN,7/11/2018,2426 & 2427 share base
UMBS,A03W,2428,ACSA,10.6,L,OS,7/11/2018,2428 & 2429 share base
UMBS,A03W,2429,ACSA,22.9,L,OD,7/11/2018,2428 & 2429 share base
UMBS,A03W,2430,POGR,38.2,L,OD,7/11/2018,
UMBS,A03W,2431,FAGR,11.8,L,UN,7/11/2018,2431 2432 & 2465 share base
UMBS,A03W,2432,FAGR,30.6,L,OD,7/11/2018,2431 2432 & 2465 share base
UMBS,A03W,2433,ACSA,15.2,D,OS,7/11/2018,2433 - 2435 share base
UMBS,A03W,2434,ACSA,10,L,OS,7/11/2018,2433 - 2435 share base
UMBS,A03W,2435,ACSA,15.2,L,OS,7/11/2018,2433 - 2435 share base
UMBS,A03W,2436,FAGR,19.3,L,OS,7/11/2018,2436 & 2437 share base
UMBS,A03W,2437,FAGR,8.1,L,OS,7/11/2018,"2436 & 2437 share base, taken a little under DBH"
UMBS,A03W,2438,FAGR,18.8,L,OS,7/11/2018,
UMBS,A03W,2439,ACSA,21.7,L,OD,7/11/2018,
UMBS,A03W,2440,ACSA,7.9,L,UN,7/11/2018,redact
UMBS,A03W,2441,ACSA,12.5,L,OS,7/11/2018,
UMBS,A03W,2442,ACSA,28.9,L,OD,7/11/2018,2442 & 2443 share base
UMBS,A03W,2443,ACSA,30.6,L,OD,7/11/2018,2442 & 2443 share base
UMBS,A03W,2444,ACSA,11.4,L,OS,7/11/2018,
UMBS,A03W,2445,ACSA,22.3,L,OS,7/11/2018,
UMBS,A03W,2446,ACRU,11,L,OS,7/11/2018,
UMBS,A03W,2447,ACRU,12.9,L,OS,7/11/2018,2427 & 2448 share base
UMBS,A03W,2448,ACRU,29.4,L,OS,7/11/2018,2427 & 2448 share base
UMBS,A03W,2449,FAGR,26.3,L,OS,7/11/2018,
UMBS,A03W,2450,ACSA,9.9,L,OS,7/11/2018,Shares base with smaller tree
UMBS,A03W,2451,FAGR,27.7,L,OD,7/11/2018,2451 - 2453 share base
UMBS,A03W,2452,FAGR,9.8,L,OS,7/11/2018,2451 - 2453 share base
UMBS,A03W,2453,FAGR,10.5,L,OS,7/11/2018,2451 - 2453 share base
UMBS,A03W,2454,FAGR,21.1,L,OS,7/11/2018,
UMBS,A03W,2455,ACSA,16.4,L,OS,7/11/2018,
UMBS,A03W,2456,FAGR,8.7,L,UN,7/11/2018,2456 - 2457 share base
UMBS,A03W,2457,FAGR,11.8,L,UN,7/11/2018,2456 - 2457 share base
UMBS,A03W,2458,ACSA,25.2,L,OD,7/11/2018,
UMBS,A03W,2459,ACSA,35.1,L,OD,7/11/2018,
UMBS,A03W,2460,FAGR,15.4,L,OS,7/11/2018,
UMBS,A03W,2461,FAGR,14.2,L,OS,7/11/2018,2461 - 6462 share base
UMBS,A03W,2462,FAGR,12.8,L,OS,7/11/2018,2461 - 6462 share base
UMBS,A03W,2463,ACSA,10.8,L,OS,7/11/2018,
UMBS,A03W,2464,POGR,48.3,L,OD,7/11/2018,
UMBS,A03W,2465,FAGR,9.6,L,UN,7/11/2018,2431 2432 & 2465 share base
UMBS,A04E,2674,ACRU,33.4,L,OD,7/12/2018,joined at base
UMBS,A04E,2675,ACRU,42.6,L,OD,7/12/2018,
UMBS,A04E,2676,POGR,20.1,D,UN,7/12/2018,
UMBS,A04E,2677,ACSA,11.4,L,OS,7/12/2018,joined at base
UMBS,A04E,2678,ACSA,8.3,D,OS,7/12/2018,
UMBS,A04E,2679,FAGR,9,L,UN,7/12/2018,
UMBS,A04E,2680,POGR,49.6,D,OD,7/12/2018,
UMBS,A04E,2681,ACSA,10.4,L,OS,7/12/2018,
UMBS,A04E,2682,ACSA,18.5,L,OS,7/12/2018,
UMBS,A04E,2683,FAGR,14.6,L,OS,7/12/2018,
UMBS,A04E,2684,ACPE,1.8,L,SA,7/12/2018,NE Veg plot
UMBS,A04E,2685,POGR,44.3,L,OD,7/12/2018,
UMBS,A04E,2686,ACPE,24.4,L,OD,7/12/2018,Joined at base 2686-2687
UMBS,A04E,2687,ACPE,26.2,L,OD,7/12/2018,
UMBS,A04E,2688,FAGR,12.8,L,UN,7/12/2018,joined at base 2688-2689
UMBS,A04E,2689,FAGR,16.9,L,OS,7/12/2018,
UMBS,A04E,2690,FAGR,10.6,L,UN,7/12/2018,
UMBS,A04E,2691,FAGR,9.6,D,UN,7/12/2018,Joined at base 2691-2693
UMBS,A04E,2692,FAGR,9.1,L,OS,7/12/2018,
UMBS,A04E,2693,FAGR,14.7,L,OS,7/12/2018,
UMBS,A04E,2694,ACSA,28.2,L,OD,7/12/2018,
UMBS,A04E,2695,POGR,41.4,L,OD,7/12/2018,
UMBS,A04E,2696,FAGR,22.6,L,OD,7/12/2018,
UMBS,A04E,2697,POGR,39.4,L,OD,7/12/2018,
UMBS,A04E,2698,ACSA,23.2,L,OD,7/12/2018,
UMBS,A04E,2699,FAGR,21,D,OS,7/12/2018,Joined at base 2699-2700
UMBS,A04E,2700,FAGR,22.5,D,UN,7/12/2018,
UMBS,A04E,2701,POGR,37.7,L,OD,7/12/2018,
UMBS,A04E,2702,POGR,35.3,L,OD,7/12/2018,Joined at base 2702-2703
UMBS,A04E,2703,POGR,36.4,L,OD,7/12/2018,
UMBS,A04E,2704,AMEL,10.1,L,OS,7/12/2018,
UMBS,A04E,2705,POGR,32.1,L,OD,7/12/2018,
UMBS,A04E,2706,ACSA,13.5,L,OS,7/12/2018,
UMBS,A04E,2707,POGR,42.1,L,OD,7/12/2018,
UMBS,A04E,2708,FAGR,13.2,L,OS,7/12/2018,
UMBS,A04E,2709,FAGR,8.1,L,UN,7/12/2018,shares base with smaller trees
UMBS,A04E,2710,POGR,35,L,OD,7/12/2018,
UMBS,A04E,2711,POGR,41.1,L,OD,7/12/2018,
UMBS,A04E,2712,POGR,37.2,L,OD,7/12/2018,
UMBS,A04E,2713,FAGR,16.5,L,OS,7/12/2018,
UMBS,A04E,2714,POGR,48.1,L,OD,7/12/2018,
UMBS,A04E,2715,ACSA,11,L,OS,7/12/2018,Joined at base 2715-2716
UMBS,A04E,2716,ACSA,16.5,L,OS,7/12/2018,
UMBS,A04E,2717,FAGR,12.5,L,OS,7/12/2018,Above dbh
UMBS,A04E,2718,FAGR,8.9,L,UN,7/12/2018,Smaller trees at base
UMBS,A04E,2719,POGR,39.8,L,OD,7/12/2018,
UMBS,A04E,2720,POGR,30.1,L,OD,7/12/2018,
UMBS,A04E,2721,POGR,36.2,L,OD,7/12/2018,
UMBS,A04E,2722,POGR,39.5,L,OD,7/12/2018,
UMBS,A04E,2723,FAGR,12,L,OS,7/12/2018,
UMBS,A04E,2724,FAGR,11,L,OS,7/12/2018,
UMBS,A04E,2725,POGR,50.3,L,OD,7/12/2018,
UMBS,A04E,2726,ACSA,22.5,L,OS,7/12/2018,Joined at base 2727-2727
UMBS,A04E,2727,ACSA,28.1,L,OS,7/12/2018,
UMBS,A04E,2728,ACSA,13.2,L,OS,7/12/2018,Smaller tree at base
UMBS,A04E,2729,POGR,34.6,L,OD,7/12/2018,
UMBS,A04E,2730,ACSA,12.4,L,OS,7/12/2018,Smaller tree at base
UMBS,A04E,2731,POGR,44.7,L,OD,7/12/2018,
UMBS,A04E,2732,POGR,50.2,L,OD,7/12/2018,
UMBS,A04E,2733,ACPE,1.6,L,SA,7/12/2018,in SW veg plot
UMBS,A04E,2734,POGR,41,L,OD,7/12/2018,
UMBS,A04E,2735,ACSA,10.2,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A04E,2736,POGR,35.9,L,OD,7/12/2018,
UMBS,A04E,2737,POGR,48.1,L,OD,7/12/2018,
UMBS,A04E,2738,FAGR,11.5,L,OS,7/12/2018,
UMBS,A04E,2739,FAGR,14.5,L,OS,7/12/2018,
UMBS,A04E,2740,POGR,46,D,OD,7/12/2018,
UMBS,A04E,2741,FAGR,19.3,L,OS,7/12/2018,Shares base with smaller trees
UMBS,A04E,2742,ACSA,13,L,OS,7/12/2018,
UMBS,A04E,2743,POGR,37.5,L,OD,7/12/2018,
UMBS,A04E,2744,POGR,43,L,OD,7/12/2018,
UMBS,A04E,2745,ACSA,23.5,L,OS,7/12/2018,
UMBS,A04E,2746,POGR,38.4,L,OD,7/12/2018,
UMBS,A04E,2747,FAGR,9.9,D,UN,7/12/2018,
UMBS,A04E,2748,POGR,44.3,L,OD,7/12/2018,
UMBS,A04E,2749,POGR,35.7,L,OD,7/12/2018,
UMBS,A04E,2750,ACSA,30.3,L,OS,7/12/2018,
UMBS,A04E,2751,POGR,33.1,D,UN,7/12/2018,
UMBS,A04E,2752,ACSA,13.9,L,OS,7/12/2018,2752 - 2753 share base
UMBS,A04E,2753,ACSA,24.2,L,OS,7/12/2018,2752 - 2753 share base
UMBS,A04E,2754,POGR,54.8,D,UN,7/12/2018,
UMBS,A04E,2755,POGR,47.2,D,UN,7/12/2018,
UMBS,A04E,2756,POGR,44.9,D,OD,7/12/2018,
UMBS,A04E,2757,ACSA,15,L,OS,7/12/2018,2771 & 2757 share base
UMBS,A04E,2758,POGR,34.2,D,UN,7/12/2018,
UMBS,A04E,2759,POGR,44.7,D,UN,7/12/2018,
UMBS,A04E,2760,FAGR,11.3,L,OS,7/12/2018,
UMBS,A04E,2761,POGR,42.7,L,OD,7/12/2018,
UMBS,A04E,2762,FAGR,15.4,L,UN,7/12/2018,
UMBS,A04E,2763,ACSA,18.8,L,OS,7/12/2018,
UMBS,A04E,2764,POGR,52,D,OS,7/12/2018,Taken slightly above DBH
UMBS,A04E,2765,POGR,39.1,D,OD,7/12/2018,
UMBS,A04E,2766,POGR,46.5,D,OS,7/12/2018,2766 - 2767 share base
UMBS,A04E,2767,POGR,31.9,D,OS,7/12/2018,2766 - 2767 share base
UMBS,A04E,2768,POGR,49,D,OD,7/12/2018,
UMBS,A04E,2769,ACSA,8.4,L,OS,7/12/2018,2769 - 2770 share base
UMBS,A04E,2770,ACSA,8.5,L,UN,7/12/2018,
UMBS,A04E,2771,ACSA,8.1,L,UN,7/12/2018,2771 & 2757 share base
UMBS,A04W,2574,FAGR,15.3,L,OS,7/12/2018,
UMBS,A04W,2575,ACSA,26.2,L,OD,7/12/2018,
UMBS,A04W,2576,ACSA,17,L,OS,7/12/2018,Shares base with smaller tree
UMBS,A04W,2577,POGR,40.6,L,OD,7/12/2018,
UMBS,A04W,2578,ACSA,12,L,OS,7/12/2018,
UMBS,A04W,2579,ACRU,37.8,L,OD,7/12/2018,2579 - 2580 share base
UMBS,A04W,2580,ACRU,30.3,L,OD,7/12/2018,2579 - 2580 share base
UMBS,A04W,2581,????,12.3,D,UN,7/12/2018,
UMBS,A04W,2582,ACSA,22.2,L,OS,7/12/2018,"Taken at DBH, large scarring area on tree"
UMBS,A04W,2583,ACRU,34.6,L,OD,7/12/2018,2583 - 2585 share base
UMBS,A04W,2584,ACRU,27.1,L,OD,7/12/2018,2583 - 2585 share base
UMBS,A04W,2585,ACRU,19.9,D,OS,7/12/2018,2583 - 2585 share base
UMBS,A04W,2586,ACSA,21.4,L,OS,7/12/2018,
UMBS,A04W,2587,ACSA,11.3,D,OS,7/12/2018,2587 - 2588 share base
